Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,Genre
4600,Sir Simon Rattle,https://open.spotify.com/artist/4GQwgdcDQwqtcHICjUNndp,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 3, Children's Galop and Entry of the Parents",Tchaikovsky: The Nutcracker,album,spotify:track:6yTPBtEggdlBgGEUL94sn1,0.256,0.246,0.0,-21.403,0.049,0.901,0.297,0.578,0.639,62.102,134192.0,https://www.youtube.com/watch?v=HxwWIt3P_QI,"The Nutcracker, Op. 71, Act I, Scene 1: No. 3, Children's Galop and Entry of the Parents",Sir Simon Rattle - Topic,9774.0,64.0,0.0,"Provided to YouTube by Warner Classics

The Nutcracker, Op. 71, Act I, Scene 1: No. 3, Children's Galop and Entry of the Parents · Berliner Philharmoniker · Sir Simon Rattle

Tchaikovsky: The Nutcracker

℗ A Warner Classics release, ℗ 2010 Parlophone Records Limited

Orchestra: Berliner Philharmoniker
Conductor: Simon Rattle
Composer: Pyotr Ilyich Tchaikovsky

Auto-generated by YouTube.",True,True,6539154.0,Not Found
4601,Sir Simon Rattle,https://open.spotify.com/artist/4GQwgdcDQwqtcHICjUNndp,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",Tchaikovsky: The Nutcracker,album,spotify:track:6kHWawEbq5Vcyp8nSHhGjs,0.395,0.5,7.0,-15.975,0.0442,0.919,0.667,0.091,0.851,157.195,69120.0,https://www.youtube.com/watch?v=tlYdA30aRAw,"The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",Sir Simon Rattle - Topic,41530.0,520.0,6.0,"Provided to YouTube by Warner Classics

The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance · Berliner Philharmoniker · Sir Simon Rattle

Tchaikovsky: The Nutcracker

℗ A Warner Classics release, ℗ 2010 Parlophone Records Limited

Orchestra: Berliner Philharmoniker
Conductor: Simon Rattle
Composer: Pyotr Ilyich Tchaikovsky

Auto-generated by YouTube.",True,True,7527716.0,Not Found
4602,Boyz II Men,https://open.spotify.com/artist/6O74knDqdv3XaWtkII7Xjp,End Of The Road,Cooleyhighharmony (Bonus Tracks Version),album,spotify:track:3l3xTXsUXeWlkPqzMs7mPD,0.64,0.427,5.0,-9.29,0.0241,0.0664,0.0,0.0579,0.529,149.703,351467.0,https://www.youtube.com/watch?v=zDKO6XYXioc,Boyz II Men - End Of The Road,BoyzIIMenVEVO,253110030.0,1399196.0,44571.0,"REMASTERED IN HD!

Official Website: http://www.boyziimen.com/
Stream: https://lnk.to/aHFtC
Facebook: https://www.facebook.com/BoyzIIMen
Twitter: https://twitter.com/BoyzIIMen
Instagram: https://www.instagram.com/boyziimen/

For more Boyz II Men news and merchandise:
Classic Motown Website: https://lnk.to/ClassicMotownWS 
Classic Motown Store: https://lnk.to/ClassicMotownST 

Music video by Boyz II Men performing End Of The Road. YouTube view counts pre-VEVO: 9,815,145 (C) 1993 Motown Records, a Division of UMG Recordings, Inc.

#Remastered",True,True,249421736.0,new jack swing
4603,Boyz II Men,https://open.spotify.com/artist/6O74knDqdv3XaWtkII7Xjp,One Sweet Day,Daydream,album,spotify:track:7ySbfLwdCwl1EM0zNCJZ38,0.568,0.495,1.0,-8.964,0.0299,0.353,0.0,0.0839,0.303,128.234,281067.0,https://www.youtube.com/watch?v=UXxRyNvTPr8,"Mariah Carey, Boyz II Men - One Sweet Day (Official Video)",MariahCareyVEVO,283505590.0,1178769.0,45004.0,"""One Sweet Day"" by Mariah Carey 
Listen to Mariah Carey: https://MariahCarey.lnk.to/listenYD 
Subscribe to the official Mariah Carey YouTube channel: https://MariahCarey.lnk.to/subscribe_YD

Watch more Mariah Carey videos: https://MariahCarey.lnk.to/listen_YC/youtube
 
Follow Mariah Carey
Facebook: https://MariahCarey.lnk.to/followFI
Instagram: https://MariahCarey.lnk.to/followII
Twitter: https://MariahCarey.lnk.to/followTI
Website: https://MariahCarey.lnk.to/followWI
YouTube: https://MariahCarey.lnk.to/subscribeYD
Spotify: https://MariahCarey.lnk.to/followSI

Lyrics:
And I know you're shining down on me from Heaven
Like so many friends we've lost along the way
And I know eventually we'll be together (Together)
One sweet day
(And I'll wait patiently to see you in heaven)

#MariahCarey #OneSweetDay #OfficialMusicVideo #HD #Remastered",True,True,149580844.0,rhythm and blues
4604,Boyz II Men,https://open.spotify.com/artist/6O74knDqdv3XaWtkII7Xjp,I'll Make Love To You,II,album,spotify:track:61sQYdFNS6sEBYCyr1q5gn,0.567,0.501,2.0,-8.038,0.0241,0.0995,0.0,0.0986,0.2,142.589,236773.0,https://www.youtube.com/watch?v=fV8vB1BB2qc,Boyz II Men - I'll Make Love To You (Official Music Video),BoyzIIMenVEVO,183987384.0,861884.0,23242.0,"REMASTERED IN HD!

Official Website: http://www.boyziimen.com/
Stream: https://lnk.to/aHFtC
Facebook: https://www.facebook.com/BoyzIIMen
Twitter: https://twitter.com/BoyzIIMen
Instagram: https://www.instagram.com/boyziimen/

Music video by Boyz II Men performing I'll Make Love To You. (C) 1994 Motown Records, a Division of UMG Recordings, Inc.

#Remastered",True,True,215943283.0,rhythm and blues
4605,Boyz II Men,https://open.spotify.com/artist/6O74knDqdv3XaWtkII7Xjp,On Bended Knee,II,album,spotify:track:7MYmo0JJJDmu4MZTSAF9y3,0.631,0.516,8.0,-8.225,0.0353,0.413,0.0,0.115,0.18,116.654,329800.0,https://www.youtube.com/watch?v=jSUSFow70no,Boyz II Men - On Bended Knee,BoyzIIMenVEVO,140877852.0,623436.0,21966.0,"REMASTERED IN HD!

Official Website: http://www.boyziimen.com/
Stream: https://lnk.to/aHFtC
Facebook: https://www.facebook.com/BoyzIIMen
Twitter: https://twitter.com/BoyzIIMen
Instagram: https://www.instagram.com/boyziimen/

For more Boyz II Men news and merchandise:
Classic Motown Website: https://lnk.to/ClassicMotownWS 
Classic Motown Store: https://lnk.to/ClassicMotownST 

Music video by Boyz II Men performing On Bended Knee. (C) 1994 Motown Records, a Division of UMG Recordings, Inc.

#Remastered",True,True,101789360.0,rhythm and blues
4606,Boyz II Men,https://open.spotify.com/artist/6O74knDqdv3XaWtkII7Xjp,Motownphilly,Cooleyhighharmony (Bonus Tracks Version),album,spotify:track:4LxIGAVfcQIw0zAQRyFhU8,0.754,0.857,2.0,-9.699,0.0605,0.0143,2.14e-05,0.278,0.785,114.144,235227.0,https://www.youtube.com/watch?v=Rciee-oQLoI,Boyz II Men - Motownphilly (Official Music Video),BoyzIIMenVEVO,13707775.0,141443.0,6200.0,"REMASTERED IN HD!
Official Music Video for Motown Philly performed by Boyz II Men.
Follow Boyz II Men:

Facebook: https://facebook.com/BoyzIIMen
Instagram: https://instagram.com/boyziimen
Twitter: https://twitter.com/boyziimen
TikTok: https://tiktok.com/@boyziimenofficial
Website: https://boyziimen.com

#BoyzIIMen #Motownphilly #Remastered",True,True,59573547.0,new jack swing
4607,Boyz II Men,https://open.spotify.com/artist/6O74knDqdv3XaWtkII7Xjp,If You Leave Me Now (feat. Boyz II Men),Voicenotes,album,spotify:track:5QLAHKawoQwVRNf1waaVW7,0.362,0.268,6.0,-7.757,0.0399,0.909,0.0,0.15,0.394,81.912,243160.0,https://www.youtube.com/watch?v=BJeCOo_CRyE,Charlie Puth - If You Leave Me Now (feat. Boyz II Men) [Studio Session],Charlie Puth,10860470.0,231582.0,9164.0,"Download & Stream ""If You Leave Me Now (feat. Boyz II Men)"": https://Atlantic.lnk.to/IYLMNBV

Voicenotes Available Now: https://Atlantic.lnk.to/VoicenotesID

Exclusive Voicenotes Merchandise Bundles Available Here: http://smarturl.it/VoiceNotesD2CYT

Shot by Matt Robertson

Follow Charlie:
http://www.charlieputh.com 
http://www.twitter.com/charlieputh 
http://www.facebook.com/charlieputh 
http://www.instagram.com/charlieputh


2018 HONDA CIVIC TOUR PRESENTS CHARLIE PUTH VOICENOTES
with Hailee Steinfeld

Tickets: http://www.HondaCivicTour.com
VIP: https://www.charlieputh.com/tour

#HondaCivicTour
#VoicenotesTour

#VoicenotesTour Dates:
*Toronto ON, Vienna VA, Irving TX are not affiliated with Honda Civic Tour 
07/11 – Toronto, ON – Budweiser Stage
07/13 – Boston, MA – Blue Hills Bank Pavilion
07/16 – New York, NY – Radio City Music Hall
07/19 – Uncasville, CT – Mohegan Sun Arena
07/21 – Gilford, NH – Bank of New Hampshire Pavilion
07/22 – Saratoga Springs, NY – Saratoga Performing Arts Center (SPAC)
07/24 – Camden, NJ – BB&T Pavilion
07/25 – Vienna, VA – Wolf Trap
07/27 – Charlotte, NC – PNC Music Pavilion
07/28 – Raleigh, NC – Coastal Credit Union Music Park at Walnut Creek
07/31 – Chicago, IL – Huntington Bank Pavilion at Northerly Island
08/02 – Clarkston, MI – DTE Energy Music Theatre
08/03 – Cincinnati, OH – Riverbend Music Center
08/05 – Noblesville, IN – Ruoff Mortgage Music Center
08/06 – Maryland Heights, MO – Hollywood Casino Amphitheatre
08/08 – St. Paul, MN – Xcel Energy Center
08/09 – Kansas City, MO – Starlight Theatre
08/11 – Albuquerque, NM – Isleta Amphitheater
08/12 – Las Vegas, NV – Pearl Concert Theater
08/14 – Los Angeles, CA – Greek Theatre
08/15 – Irvine, CA – FivePoint Amphitheatre
08/17 – Mountain View, CA – Shoreline Amphitheatre
08/18 – Stateline, NV – Lake Tahoe Outdoor Arena at Harvey’s
08/20 – Chula Vista, CA – Mattress Firm Amphitheatre
08/21 – Phoenix, AZ – Ak-Chin Pavilion
08/23 – Irving, TX – Toyota Music Factory
08/24 – The Woodlands, TX – Cynthia Woods Mitchell Pavilion
08/26 – Rogers, AR – Walmart Amp (Arkansas Music Pavilion)
08/28 – Nashville, TN – Ascend Amphitheater
08/29 – Alpharetta, GA – Verizon Wireless Amphitheatre at Encore Park
08/31 – Tampa, FL – MIDFLORIDA Credit Union Amphitheatre
09/01 – West Palm Beach, FL – Coral Sky Amphitheatre at The South Florida Fairgrounds",True,True,47292906.0,pop music
4608,Boyz II Men,https://open.spotify.com/artist/6O74knDqdv3XaWtkII7Xjp,Let It Snow,The Best Of/20th Century Masters: The Christmas Collection,compilation,spotify:track:5jFiyUs5R6kHuKbAs0ZU2s,0.697,0.409,0.0,-11.238,0.0369,0.685,2.83e-05,0.114,0.542,124.382,251133.0,https://www.youtube.com/watch?v=k4s1wSCvs8k,Boyz II Men - Let It Snow ft. Brian McKnight,BoyzIIMenVEVO,11271839.0,98210.0,3418.0,"REMASTERED IN HD!

Music video by Boyz II Men performing Let It Snow. © 1993 UMG Recordings, Inc., Courtesy of Motown Records under license from Universal Music Enterprises

http://vevo.ly/D9NQMP

#BoyzIIMen #LetItSnow #Remastered #VEVO",True,True,19549390.0,rhythm and blues
4609,Boyz II Men,https://open.spotify.com/artist/6O74knDqdv3XaWtkII7Xjp,Water Runs Dry,II,album,spotify:track:7yhmvQh1JOzbNiNFQo4Tfc,0.589,0.368,0.0,-12.979,0.0264,0.475,0.0,0.108,0.523,89.626,201400.0,https://www.youtube.com/watch?v=9N9opF-PK5k,Boyz II Men - Water Runs Dry,BoyzIIMenVEVO,67225344.0,305811.0,12094.0,"REMASTERED IN HD!

Music video by Boyz II Men performing Water Runs Dry. (C) 1994 Motown Records, a Division of UMG Recordings, Inc.

#BoyzIIMen #WaterRunsDry #Remastered #Vevo #RandB #OfficialMusicVideo",True,True,43167338.0,rhythm and blues
