Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,Genre
13400,Peter Groeger,https://open.spotify.com/artist/5zKi7YSU881kIGJEt8bWm9,Kapitel 5.2 - Der Kaiser von Dallas,Der Kaiser von Dallas (Die einzige Wahrheit über den Mord an John F. Kennedy),album,spotify:track:7Kn4lVyDDCKwDm59K8saVJ,0.668,0.395,8.0,-21.659,0.936,0.609,0.0,0.796,0.408,121.169,200100.0,https://www.youtube.com/watch?v=oxU4OixSocs,Kaiser von China,Captain Risiko - Topic,55.0,0.0,0.0,"Provided to YouTube by Fond Of Life Records

Kaiser von China · Captain Risiko · Benedict Schmitt · Alexander Mathieu · Benedict Schmitt

Sjöfart

℗ Fond Of Life Productions

Released on: 2013-09-23

Auto-generated by YouTube.",True,True,,Not Found
13401,Peter Groeger,https://open.spotify.com/artist/5zKi7YSU881kIGJEt8bWm9,Kapitel 2.3 - Der Kaiser von Dallas,Der Kaiser von Dallas (Die einzige Wahrheit über den Mord an John F. Kennedy),album,spotify:track:3dhlv7xiicoTCO1yYJrlpm,0.559,0.218,8.0,-20.554,0.909,0.849,0.0,0.367,0.773,76.862,227000.0,https://www.youtube.com/watch?v=5rD2I2TUMMc,Kapitel 2.3,Benjamin Quabeck - Topic,7.0,0.0,0.0,"Provided to YouTube by Kontor New Media GmbH

Kapitel 2.3 · Benjamin Quabeck · Philip Stegers

Grund GmbH

℗ Pidax film media Ltd.

Released on: 2005-09-02

Artist: Benjamin Quabeck
Artist: Philip Stegers
Narrator: Denis Moschitto
Narrator: Carsten Meyer
Narrator: Karl Schulz
Narrator: Nina Petri
Lyricist: Benjamin Quabeck
Lyricist: Philip Stegers
Music  Publisher: Copyright Control

Auto-generated by YouTube.",True,True,,Not Found
13402,Peter Groeger,https://open.spotify.com/artist/5zKi7YSU881kIGJEt8bWm9,Kapitel 1.2 - Der Kaiser von Dallas,Der Kaiser von Dallas (Die einzige Wahrheit über den Mord an John F. Kennedy),album,spotify:track:1KZHrJseeeOv1LEwQH2de9,0.657,0.271,1.0,-21.1,0.594,0.531,1.19e-06,0.29,0.803,89.514,193900.0,https://www.youtube.com/watch?v=oxU4OixSocs,Kaiser von China,Captain Risiko - Topic,55.0,0.0,0.0,"Provided to YouTube by Fond Of Life Records

Kaiser von China · Captain Risiko · Benedict Schmitt · Alexander Mathieu · Benedict Schmitt

Sjöfart

℗ Fond Of Life Productions

Released on: 2013-09-23

Auto-generated by YouTube.",True,True,,Not Found
13403,Peter Groeger,https://open.spotify.com/artist/5zKi7YSU881kIGJEt8bWm9,Kapitel 1.3 - Der Kaiser von Dallas,Der Kaiser von Dallas (Die einzige Wahrheit über den Mord an John F. Kennedy),album,spotify:track:4bfnoUhFF22MEa4gwCO3Cm,0.615,0.193,8.0,-22.592,0.937,0.929,0.0,0.179,0.628,90.412,187000.0,https://www.youtube.com/watch?v=HBThCpCMGSU,Kapitel 1.3,Benjamin Quabeck - Topic,21.0,0.0,0.0,"Provided to YouTube by Kontor New Media GmbH

Kapitel 1.3 · Benjamin Quabeck · Philip Stegers

Grund GmbH

℗ Pidax film media Ltd.

Released on: 2005-09-02

Artist: Benjamin Quabeck
Artist: Philip Stegers
Narrator: Denis Moschitto
Narrator: Carsten Meyer
Narrator: Karl Schulz
Narrator: Nina Petri
Lyricist: Benjamin Quabeck
Lyricist: Philip Stegers
Music  Publisher: Copyright Control

Auto-generated by YouTube.",True,True,,Not Found
13404,Peter Groeger,https://open.spotify.com/artist/5zKi7YSU881kIGJEt8bWm9,Kapitel 2.2 - Der Kaiser von Dallas,Der Kaiser von Dallas (Die einzige Wahrheit über den Mord an John F. Kennedy),album,spotify:track:3RbYJTTSgWpkpW9EZefrtN,0.478,0.351,6.0,-20.969,0.947,0.546,0.0,0.815,0.7,82.862,231600.0,,,,,,,,,,,Not Found
13405,Peter Groeger,https://open.spotify.com/artist/5zKi7YSU881kIGJEt8bWm9,Kapitel 2.5 & Kapitel 3.1 - Der Kaiser von Dallas,Der Kaiser von Dallas (Die einzige Wahrheit über den Mord an John F. Kennedy),album,spotify:track:2geC54smGdDQMO1GBMwoTc,0.513,0.191,4.0,-21.935,0.914,0.608,0.0,0.234,0.537,65.513,247207.0,https://www.youtube.com/watch?v=uLD0NzzjzZo,Kapitel 2.5,Various Artists - Topic,21.0,0.0,0.0,"Provided to YouTube by Kontor New Media GmbH

Kapitel 2.5 · Peter Gauglitz

Fälle des Kriminalanwärters Marzahn

℗ Pidax Film- und Hoerspielverlag

Released on: 1980-03-05

Artist: Peter Gauglitz
Narrator: Werner Senftleben
Narrator: Michael Narloch
Narrator: Ingeborg Krabbe
Narrator: Carl Heinz Choynski
Narrator: Hans Teuscher
Lyricist: Peter Gauglitz
Music  Publisher: Copyright Control

Auto-generated by YouTube.",True,True,,Not Found
13406,Peter Groeger,https://open.spotify.com/artist/5zKi7YSU881kIGJEt8bWm9,Kapitel 2.4 - Der Kaiser von Dallas,Der Kaiser von Dallas (Die einzige Wahrheit über den Mord an John F. Kennedy),album,spotify:track:7jUAUke1KoxheXUSSfJINl,0.689,0.278,8.0,-20.099,0.896,0.709,0.0,0.123,0.819,118.531,189700.0,https://www.youtube.com/watch?v=vE-KJJoy7WI,Kapitel 2.4,Benjamin Quabeck - Topic,8.0,0.0,0.0,"Provided to YouTube by Kontor New Media GmbH

Kapitel 2.4 · Benjamin Quabeck · Philip Stegers

Grund GmbH

℗ Pidax film media Ltd.

Released on: 2005-09-02

Artist: Benjamin Quabeck
Artist: Philip Stegers
Narrator: Denis Moschitto
Narrator: Carsten Meyer
Narrator: Karl Schulz
Narrator: Nina Petri
Lyricist: Benjamin Quabeck
Lyricist: Philip Stegers
Music  Publisher: Copyright Control

Auto-generated by YouTube.",True,True,,Not Found
13407,Peter Groeger,https://open.spotify.com/artist/5zKi7YSU881kIGJEt8bWm9,Kapitel 1.4 & Kapitel 2.1 - Der Kaiser von Dallas,Der Kaiser von Dallas (Die einzige Wahrheit über den Mord an John F. Kennedy),album,spotify:track:3z0SudUG5EvNVEulVhrQ8B,0.516,0.279,5.0,-22.129,0.905,0.594,0.0,0.288,0.694,174.453,188053.0,https://www.youtube.com/watch?v=aCiP3504kxk,Kapitel 1.4,Various Artists - Topic,38.0,0.0,0.0,"Provided to YouTube by Kontor New Media GmbH

Kapitel 1.4 · Peter Gauglitz

Fälle des Kriminalanwärters Marzahn

℗ Pidax Film- und Hoerspielverlag

Released on: 1980-03-05

Artist: Peter Gauglitz
Narrator: Werner Senftleben
Narrator: Michael Narloch
Narrator: Ingeborg Krabbe
Narrator: Carl Heinz Choynski
Narrator: Hans Teuscher
Lyricist: Peter Gauglitz
Music  Publisher: Copyright Control

Auto-generated by YouTube.",True,True,,Not Found
13408,Peter Groeger,https://open.spotify.com/artist/5zKi7YSU881kIGJEt8bWm9,Kapitel 3.2 - Der Kaiser von Dallas,Der Kaiser von Dallas (Die einzige Wahrheit über den Mord an John F. Kennedy),album,spotify:track:4BD5iae6OwsJOWPWFb2Hyi,0.583,0.242,8.0,-20.846,0.628,0.655,0.0,0.479,0.828,96.141,199500.0,https://www.youtube.com/watch?v=-cY8UiwfHLo,Kapitel 3.2,Bernhard Kellermann - Topic,8.0,0.0,0.0,"Provided to YouTube by Kontor New Media GmbH

Kapitel 3.2 · Bernhard Kellermann

Der Tunnel

℗ Pidax film media Ltd.

Released on: 2016-11-04

Artist: Bernhard Kellermann
Narrator: Claus Biederstedt
Narrator: Baldur Seifert
Narrator: Dieter Eppler
Narrator: Antje Hagen
Narrator: Bodo Primus
Lyricist: Bernhard Kellermann
Music  Publisher: Copyright Control

Auto-generated by YouTube.",True,True,,Not Found
13409,Sherlock Holmes,https://open.spotify.com/artist/2YlvvdXUqRjiXmeL2GRuZ9,Teil 8 - Fall 53: Die sieben Zinnsoldaten,"Die neuen Fälle, Fall 53: Die sieben Zinnsoldaten",album,spotify:track:25DgUmjbbxkRtqKFQEBIFQ,0.668,0.636,1.0,-11.132,0.908,0.467,0.0,0.392,0.646,138.379,192360.0,https://www.youtube.com/watch?v=gCgF7n0i1x8,"Sherlock Holmes - Die neuen Fälle, Fall 07: Der eisige Tod (Komplettes Hörspiel)",Maritim Verlag,886620.0,5501.0,418.0,"Die gute Nachricht zuerst: instagram.com/maritimverlag 
Maritim gibt es endlich auf Instagram!! 
Viele Neuigkeiten, Details und Hintergrund-Informationen zu all unseren Hörspielen - am besten gleich abonnieren, damit euch nichts mehr entgeht!! 

Die nächste Folge der offiziellen Fortsetzung der Maritim-Originale von „Sherlock Holmes“: 
„Sherlock Holmes - die neuen Fälle"", ebenfalls mit dem genialen Sprecher-Gespann Christian Rode und Peter Groeger, produziert von Romantruhe Audio und All Score Media (Regie: Gerd Naumann), als komplettes Hörspiel! 
Die beliebteste ""Sherlock Holmes""-Audioserie überhaupt gibt es als ""Sherlock Holmes - Die Originale"", ""Sherlock Holmes - die alten Fälle (Reloaded)"" und ""Sherlock Holmes - die neuen Fälle"". 
Alle Serien davon gibt es überall digital (als Download & Stream)! 
""Die Originale"" und ""die neuen Fälle"" auch auf CD. 

Hier eine Linkübersicht über alle erschienenen Folgen - natürlich auch mit Links zu sämtlichen Streaming-Portalen: 

Sherlock Holmes – die neuen Fälle 

An dieser Stelle empfehlen wir euch die offizielle Spotify Liste mit sämtlichen Folgen dieser großartigen Serie (am besten gleich abonnieren!): 
https://open.spotify.com/playlist/1ILljDHdNjBvZSd2tLjxvv?si=4P6c5L_RSYifqgD1fQU1kQ

Folge 1 Besuche eines Gehenkten: https://HighscoreMusic.lnk.to/NDCfEID
Folge 2 Die Gesellschaft des Schreckens: https://HighscoreMusic.lnk.to/2XvLlID
Folge 3 Die betrogenen Titanic-Passagiere: https://HighscoreMusic.lnk.to/w5DfUID
Folge 4 Die gelbe und die blaue Flamme: https://HighscoreMusic.lnk.to/kpSETID
Folge 5 Das steinerne Schiff: https://HighscoreMusic.lnk.to/IomptID
Folge 6 Das Haus auf dem Hexenhügel: https://HighscoreMusic.lnk.to/HFU84ID
Folge 7 Der eisige Tod: https://HighscoreMusic.lnk.to/BhgDmID
Folge 8 Der grüne Admiral: https://HighscoreMusic.lnk.to/leckfID
Folge 9 Holmes unter Verdacht: https://HighscoreMusic.lnk.to/Ni7ZJID
Folge 10 Der Biss des Zerberus: https://HighscoreMusic.lnk.to/2zX9IID
Folge 11 Im kalten Nebel der Themse: https://HighscoreMusic.lnk.to/J-lQoID
Folge 12 Der verhängnisvolle Schlüssel: https://HighscoreMusic.lnk.to/SdEeRID
Folge 13 Der geniale Magier: https://HighscoreMusic.lnk.to/E-uNwID
Folge 14 Der bibelfeste Mörder: https://HighscoreMusic.lnk.to/yUqyrID
Folge 15 Das Geheimnis von Baskerville Hall: https://HighscoreMusic.lnk.to/faqFAID
Folge 16 Der leise Takt des Todes: https://HighscoreMusic.lnk.to/d6VgUID
Folge 17 Die drei Diven: https://HighscoreMusic.lnk.to/_9xisID
Folge 18 Das Ratten-Problem: https://HighscoreMusic.lnk.to/ZPyQ_ID
Folge 19 Die Untoten von Tilbury: https://HighscoreMusic.lnk.to/XdWCZID
Folge 20 Die Spur ins Nichts: https://HighscoreMusic.lnk.to/Suc0fID
Folge 21 Der ehrlose Löwe: https://HighscoreMusic.lnk.to/MxUT9ID
Folge 22 Die schreiende Tänzerin: https://HighscoreMusic.lnk.to/Nv6YzID
Folge 23 Die Prinzen im Tower: https://HighscoreMusic.lnk.to/rwRBOID
Folge 24 Das Monster von Soho: https://HighscoreMusic.lnk.to/OEV2tID
Folge 25 Die siebzehn Salutschüsse: https://HighscoreMusic.lnk.to/YMr-VID
Folge 26 Der siebte Monat: https://HighscoreMusic.lnk.to/4Cm28ID
Folge 27 Ein ehrbares Haus: https://HighscoreMusic.lnk.to/2wOO4ID
Folge 28 Der Rache des Gerechten: https://HighscoreMusic.lnk.to/F8I1kID
Folge 29 Im Labyrinth des Wahnsinns: https://HighscoreMusic.lnk.to/csWVLID
Folge 30 Das Rätsel der Aurora: https://HighscoreMusic.lnk.to/WK6f8ID
Folge 31 Die Todesfalle von Dornwood: https://HighscoreMusic.lnk.to/sM_Z_ID
Folge 32 Der Fall John Watson: https://HighscoreMusic.lnk.to/roYqNID
Folge 33 Die Wölfe von Whitechapel: https://HighscoreMusic.lnk.to/R9vqEID
Folge 34 In den Klauen der Angst: https://HighscoreMusic.lnk.to/WCBiKID
Folge 35 Die letzte Symphonie: https://HighscoreMusic.lnk.to/ovaipID
Folge 36 Remis in zehn Zügen: https://HighscoreMusic.lnk.to/Wd81tID
Folge 37 Schatten der Vergangenheit: https://HighscoreMusic.lnk.to/DH4B9ID
Folge 38 Die rote Spinne: https://HighscoreMusic.lnk.to/uFk4RID
Folge 39 Der Tod des Henkers: https://HighscoreMusic.lnk.to/ja2IdID
Folge 40 Die Speise der Götter: https://HighscoreMusic.lnk.to/yjJa6ID

Viel Spaß beim Reinhören! 
...und hier geht es zum gesamten Katalog von Maritim incl. solcher Hörspiel-Perlen wie ""Oscar Wilde & Mycroft Holmes"", ""Jules Verne - die neuen Abenteuer des Phileas Fogg"", ""Dracula"", ""Moriarty"", ""Irene Adler"", ""Batman"", ""Captain Future"", ""Offenbarung 23"", Star Trek"", ""Die größten Fälle von Scotland Yard"", „Mimi Rutherfurt“ und und und
www.maritim-hoerspiele.de",True,True,109520.0,Not Found
