Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,Genre
10800,Tony Dize,https://open.spotify.com/artist/3LKXWvXFWrkwUzJWxzwVpW,Mi Mayor Atraccion,"La Melodia de la Calle ""Updated""",album,spotify:track:49YKPdguKIMtjtfuC9Nu0n,0.849,0.785,7.0,-5.954,0.0659,0.218,0.0,0.0571,0.605,95.986,203573.0,https://www.youtube.com/watch?v=RXBgk-T39_o,Mi Mayor Atracción - Tony Dize,miguelColdemoS,1159443.0,9989.0,229.0,"Eres mi tentación..
(Eres mi tentación)
Mi Mayor Atracción..

Desde que te vi robastes mi atención,
Demasiado bella eres mi tentación,
Desde que te vi bañadita en sudor,
Eres mi mayor atracción..

Desde que te vi robastes mi atención,
Demasiado bella eres mi tentación,
Desde que te vi bañadita en sudor,
Eres mi mayor atracción..

Atrévete a decírmelo,
Admite que te gusta no digas que no,
Acéptalo ya de una vez y vámonos,
Pasemos esta noche solitos los dos..

Atrévete a decírmelo,
Admite que te gusta no digas que no,
Acéptalo ya de una vez y vámonos, (Vámonos)
Solitos los dos..

Aquella noche cuando la vi caminando,
Me llamó a la atención,
Me subió la presión,
Yo no le dije que me siguiera los pasos,
Por alguna razón,
cuando ella se me dio.

Si ella supiera,
Si algún día ella entendiera,
Que me gusta demasiado
Y no me he olvidado de ella,
Cuanto quisiera que conmigo repitiera,
Lo que en sábanas..Hicimos como quiera.

Desde que te vi robastes mi atención,
Demasiado bella eres mi tentación,
Desde que te vi bañadita en sudor,
Eres mi mayor atracción..

Desde que te vi robastes mi atención,
Demasiado bella eres mi tentación,
Desde que te vi bañadita en sudor,
Eres mi mayor atracción..

La besé,
Me di cuenta que,
No hay otra mujer,
Que lo haga tan bien,
Me gustaría volverla a ver
Para robarle un beso otra vez.

Cuando la besé,
Me di cuenta que,
No hay otra mujer,
Que lo haga tan bien
Me gustaría volverla a ver,
Para robarle un beso otra vez.

Yo sé que te encanta así,
Hasta que se rompa el suelo,
Sígueme bailando así,
Suelta como gata en celo. (Ohh)

Yo sé que te encanta así, (Eh eh)
Hasta que se rompa el suelo, (Ohh)
Pues sígueme bailando así. (Eh ehh)

Desde aquella vez que la besé,
hallé lo que en otra no encontré, (Ehh)
Aquella vez que un beso le robé,
Fue cuando me di cuenta qué. (Ehh)

Desde que te vi robastes mi atención,
Demasiado bella eres mi tentación,
Desde que te vi bañadita en sudor,
Eres mi mayor atracción..

Desde que te vi robastes mi atención,
Demasiado bella eres mi tentación,
Desde que te vi bañadita en sudor,
Eres mi mayor atracción..

Humildemente esto es lo nuevo..
(Humildemente esto es lo nuevo)
Fino como el Haze,
(Fino, Fino como el Haze, Fino como el Haze)
La Melodía De La Calle
(La Melodía De La Calle)
Salgan de ese viaje y comiencen a hacer música.
(Comiencen a hacer música)
Durán (Durán)
Música (Música)
Que merece estar en el oído de ustedes
(Que merece estar en el oído de ustedes)",False,False,11628466.0,reggaeton
10801,Zion,https://open.spotify.com/artist/1pgDilWYDWLoOgGjf1iHNu,Noche De Entierro,Mas Flow - Los Benjamins,album,spotify:track:6ksWMnPcHNyNoNf3y1BQCO,0.868,0.764,4.0,-6.574,0.167,0.119,0.00143,0.0918,0.397,96.994,263293.0,https://www.youtube.com/watch?v=_DPQh1OTO5c,Los Benjamins - Noche De Entierro (Official Video) - [HD Remastered Video 1080p 60fps],REMHD Videos,15887.0,314.0,13.0,"Official Video in Full HD 60fps!
#Remastered
#OfficialVideo
#108060Fps



SUBSCRIBE FOR MORE REMASTED VIDS!
----------------------------------------------------------------------------------------------

℗ Mas Flow
℗ Cinq Recordings


Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.

----------------------------------------------------------------------------------------------

THEREFORE, THIS MATERIAL IS NOT GENERATING ANY PAYMENT OR GAIN!!
----------------------------------------------------------------------------------------------

noche de entierro
noche de entierro los benjamins
noche de entierro daddy yankee
noche de entierro wisin y yandel
noche de entierro hector el father
noche de entierro
los benjamins noche de entierro
daddy yankee noche de entierro
wisin y yandel noche de entierro
hector el father noche de entierro
noche de entierro video
noche de entierro video hd
noche de entierro lyrics
noche de entierro audio",False,False,139147141.0,Not Found
10802,Zion,https://open.spotify.com/artist/1pgDilWYDWLoOgGjf1iHNu,More,La Fórmula,compilation,spotify:track:0AAl3LtvIhEilWXZmYHeh5,0.687,0.778,1.0,-6.623,0.101,0.209,0.0,0.117,0.865,172.047,240733.0,https://www.youtube.com/watch?v=3fwz3BYWIMc,Zion and Ken-Y - More Ft. Jory (La Formula) [Official Video],Pina Records,394878819.0,1232482.0,40793.0,"Suscribirte: https://www.youtube.com/PinaRecords
Zion and Ken-Y - More Ft. Jory (La Formula) [Official Video]

Redes Sociales: 
https://www.facebook.com/pinarecords2
https://twitter.com/PINARECORDS1
https://www.instagram.com/pinarecords1/

Follow Zion y Lennox
https://www.instagram.com/zionylennox/
https://www.facebook.com/NewZionyLennox
https://twitter.com/zionylennoxpr

Spotify Playlists by Pina Records:
La Fórmula: https://spoti.fi/33oWJ7L

AMAZON Y APPLE LA FORMULA:
Buy on Amazon: http://amzn.to/NuBIvD
Buy on  iTunes: https://apple.co/30tPJFG

Booking/Contrataciones:
(787) 743-1100 / booking@pinarecords.net 
Press & Media: press@pinarecords.net
website: http://www.pinarecords.net

#PinaRecords #More",True,True,164453482.0,reggaeton
10803,Zion,https://open.spotify.com/artist/1pgDilWYDWLoOgGjf1iHNu,Zun Da Da,The Perfect Melody,album,spotify:track:6DxS2ZRl8G3EagHkovYXA2,0.782,0.767,9.0,-7.981,0.0871,0.266,3.64e-05,0.0947,0.622,88.005,304091.0,https://www.youtube.com/watch?v=6xlsR1c8yh4,Zion - Zun Da Da (Official Video),ZionVEVO,111044490.0,457316.0,14296.0,"Music video by Zion performing Zun Da Da. (C) 2007 Coalition Music LLC

#Zion #ZunDaDa #Vevo",True,True,121911222.0,reggaeton
10804,Zion,https://open.spotify.com/artist/1pgDilWYDWLoOgGjf1iHNu,Caile,Caile,single,spotify:track:5lr877wwUsB8inLGywHKxa,0.761,0.551,1.0,-7.034,0.103,0.15,1.15e-06,0.0768,0.351,129.972,300188.0,https://www.youtube.com/watch?v=X2qTgFv6XlM,Bad Bunny x Bryant Myers x Zion x De La Ghetto x Revol - Caile (Video Oficial),Revol,317814469.0,1458383.0,32943.0,"Bad Bunny x Bryant Myers x Zion x De La Ghetto x Revol 
Caile (Video Oficial) 

Suscríbete al canal: https://youtube.com/c/UPDATEMUSICTV

Sigue a Revol: 
Instagram: https://www.instagram.com/revolpr
Facebook: https://www.facebook.com/revolelpadrino
Twitter: https://twitter.com/revolelpadrino
EL PADRINO TV: https://youtube.com/channel/UCRdbqwCVaY4BnRA5wWiON0w

Letra: 

[Intro: Bad Bunny]
Yo quiero hacerte venir otra vez
Yo quiero verte de nuevo, bebé
Yo te bajo el mundo a tus pies (Wuh)
Por sólo verte chingando otra vez

[Coro: Zion]
Caile
Pa' que me baile
Yo quiero darte darte duro como e'
Tú sólo caile
Pa' que me baile
Yo quiero darte darte duro como e'
Ah-na-na, eh
Ah-na-na, eh
Yo quiero darte darte duro como e'
Ah-na-na, eh
Ah-na-na, eh
Yo quiero darte darte duro como e'

[Verso 1: Bryant Myers]
Mi movie está en play, ya te has visto los trailers
Caile
Hoy yo quiero que tú me baile'
Yo te busco en la BM, tu jevo te busca en el Chrysler
Baja par apartament
Tú quieres hacer el amor sin que te amen
Dévorame, dévorame hasta que las gotas de calor se derramen
Yo voy a ser tu esclavo
A ti te gusta a- a- amanecer en Condado
Y te lo voy a meter en la suite del piso del número octavo
A ti te gustan los chavos
Mera baby, yo tengo es chavos
Y yo nunca ando solo, yo siempre salgo con 100 bandidos como El Cabo

[Verso 2: Zion]
Tú ya me conoces
Sabes bien mi nombre
Tú sabes que cuando yo le caigo pa' darte grites mi nombre
Tú sabes que soy el hombre
Que bellaca te pone
Que bellaca te pone
(Z Diddy)

[Coro: De La Ghetto, Zion]
Caile
Pa' que me baile
Yo quiero darte darte duro como e'
Tú sólo caile
Pa' que me baile
Yo quiero darte darte duro como e'
Ah-na-na, eh
Ah-na-na, eh
Yo quiero darte darte duro como e'
Ah-na-na, eh
Ah-na-na, eh
Yo quiero darte darte duro como e'

[Verso 3: De La Ghetto]
Pues dime, baby, ¿qué quiere'?
Tú caile si puede'
Para que me baile en el tubo todas noches que te entretienen
Media libreta de sour y par de pacas de cienes
Lo hacemos toda la noche cuando me quitó los poderes
Yah
En ella invierto lo que me gano en los partys de to' los weekends
Enamorado de ese culo
Porque como en 4 bien rico lo mueve
La mando a buscar, la pongo a chingar en to' los diferentes hoteles
Parece que tiene un demonio
No para de temblar cuando to'a se viene
Baby tú sabes que como yo no hay do'
Un caile cuando sea te doy cómodo
Me gustan así, si
Que no paren de pedir, di
Pa' yo seguir dando
Hasta que se canse de venir

[Coro: Zion. De La Ghetto]
Caile
Pa' que me baile
Yo quiero darte darte duro como e'
Tú sólo caile
Pa' que me baile
Yo quiero darte darte duro como e'
Ah-na-na, eh
Ah-na-na, eh, yeh
Yo quiero darte darte duro como e'
Ah-na-na, eh
Ah-na-na, eh, yeh
Yo quiero darte darte duro como e'

[Verso 4: Bad Bunny]
Pa' ti y pa' mí tengo sei' phillie enrolado'
Caile a la presidencial en Condado
Lo que me hiciste yo no lo he olvidado
Tú eres mi stripper, yo quiero un privado
Baby, hazme tu coreografía
Ese booty es de pornografía, yeh
¿Por que tú me porfía'?
Si tú sabes que yo me sé tu biografía
Yo sé que en hombres no confía'
Pero ese culo me lo fía'
Caile, la Moët ya está fría
Baby Rasta te choca la fía
Pa' ti y pa' mí tengo sei' phillie enrolado'
Caile a la presidencial en Condado
Lo que me hiciste yo no lo he olvidado
Tú eres mi stripper, yo quiero un privado

[Coro: Zion]
Caile
Pa' que me baile
Yo quiero darte darte duro como e'
Tú solo caile
Pa' que me baile
Yo quiero darte darte duro como e'

[Outro]
De- De- De La, De la gee
De La, De la gee
Yeh, yeh
Dímelo, baby
Bad Bunny baby
Bryant Myers, La Oscuridad
Chris Jeday
Dímelo, Revol
Sharo baby
Z Diddy
Dímelo, Revol
Chris Jeday
Dícelo, Luian
Hear this music
Update Music
Gaby Music
Revol

#Caile #BadBunny #BryantMyers #Revol #Zion #delaguetto",False,True,154545282.0,Not Found
10805,Zion,https://open.spotify.com/artist/1pgDilWYDWLoOgGjf1iHNu,Mi Error,Sauce Boyz,album,spotify:track:4o4HQPKJQEsPq36BJqWWUr,0.565,0.629,7.0,-5.516,0.0595,0.37,0.0,0.217,0.344,167.961,215133.0,https://www.youtube.com/watch?v=VqL0gMX_xzg,"Eladio Carrión, Zion - Mi Error (Video Oficial)",Eladio Carrion,56893748.0,473850.0,4929.0,"Eladio Carrión, Zion - Mi Error ( Video Oficial )
Monarca - https://rimas.io/Monarca
Suscríbete/Subscribe: https://rimas.ffm.to/yteladio 

Sigue a Eladio / Follow Eladio:
Spotify: https://rimas.ffm.to/spotifyeladio
Apple Music: https://rimas.ffm.to/applemusiceladio
Instagram: https://www.instagram.com/_eladiocarrion/
--
LETRA

[Pre-Coro: Zion]
(Wuh)
Ante' me buscaba’, baby
Cuando yo andaba en la calle (Cuando yo andaba en la calle)
No me ama' como antes, baby
¿Qué pasó con tus detalle'? (¿Qué pasó con tus detalle’?)
Y yo no sé lo que te hice
Pero perdóname si yo te fallé (-dóname si yo te fallé)
Mírame a los ojos, dime algo, no te calles

[Coro: Zion]
Ojalá y te enamore'
Te enamore' de alguien como tú
Pa' que sepa' lo mucho que tu jode'
(Pa' que sepa' lo mucho que tu jode’)
Ojalá y que te rompa el corazón
Y yo sé que puedo buscar mejore’
Baby, tú te fuiste sin razón
Pero uno crece aprendiendo de los errore'

[Post-Coro: Eladio Carrión & Zion, Ambos]
Fuiste mi error favorito, oh
Hoy me levanté de mal humor y te necesito
Quisiera que estuvieras encima de mí
En tu ropa interior favorito, tu color, favorito
Por favor, no me deje’ en visto que te he visto desnu'a

[Instrumental Break]

[Verso: Eladio Carrión & Zion]
(Desnu'a) Yeah, yeah, yeah
Ey-yao', baby, dime cómo estás
No quiero saber con quién te vienes o te vas
Igual, que yo sé que tienes a pales detrás
Pero hoy te necesito y no miras pa’ atrás

[Puente: Eladio Carrión & Zion, Ambos]
Te extraño, si te digo que no
Me engaño, ma'i, solo dímelo
El daño ya se hizo (Oh, oh)
Y veo que no quiere' compromiso

[Coro: Zion & Eladio Carrión]
Ojalá y te enamore'
Te enamore' de alguien como tú
Pa' que sepa' lo mucho que tu jode'
(Pa' que sepa' lo mucho que tu jode')
Ojalá y que te rompa el corazón
Y yo sé que yo puedo buscar mejore'
Baby, tú te fuiste sin razón
Pero uno crece aprendiendo de los errore'

[Post-Coro: Zion & Eladio Carrión, Ambos]
Fuiste mi error favorito, oh
Hoy me levanté de mal humor, y te necesito
Quisiera que estuvieras encima de mí
En tu ropa interior favorito, tu color, favorito
Por favor, no me deje' en visto que te he visto desnu'a

[Pre-Coro: Eladio Carrión & Zion]
Ante' me buscaba', baby
Cuando yo andaba en la calle (Cuando yo andaba en la calle)
No me ama' como ante', baby
¿Qué pasó con tus detalle'? (¿Qué pasó con tus detalle'?)
Y yo no sé lo que te hice
Pero perdóname si yo te fallé (-dóname si yo te fallé)
Mírame a los ojos, dime algo, no te calles

[Outro: Eladio Carrión]
(Ojalá y te enamore')
(Te enamore' de alguien como tú)
(Pa' que sepa' lo mucho que tu jode')
La ""Z"", Eladio
Dímelo, Bory (Ojalá y que te rompa el corazón)
O'Neill (Y yo sé que yo puedo buscar mejore'), yeah
Rimas Music (Baby, tú te fuiste sin razón)
Dímelo, Bory (Pero uno crece aprendiendo de los errore')
Dímelo, Bory
--
#EladioCarrion #Zion #MiError
2019 © Rimas Music",True,True,67716590.0,Not Found
10806,Zion,https://open.spotify.com/artist/1pgDilWYDWLoOgGjf1iHNu,Alocate,Mas Flow - Los Benjamins,album,spotify:track:6Xc5cfbWz7MUxqAZpxj2bT,0.793,0.868,10.0,-5.157,0.055,0.0247,1.76e-06,0.271,0.756,94.016,152613.0,https://www.youtube.com/watch?v=TA-ZCU-NZgc,Alocate - Zion [Video Oficial] (clasicos Z & L ),Zion & Lennox,9153762.0,96798.0,3180.0,"Los Diamantes Negros
Zion y Lennox

Baby Records Inc.

Suscribete a nuestro canal para toda nuestra musica en exclusiva


36 Grados Network.",False,False,30299869.0,Not Found
10807,Zion,https://open.spotify.com/artist/1pgDilWYDWLoOgGjf1iHNu,Malo,LLNM2,album,spotify:track:1VTFzMagdw9UizqXYXhv0B,0.761,0.636,8.0,-5.424,0.25,0.0442,1.74e-05,0.138,0.414,166.004,255363.0,https://www.youtube.com/watch?v=8ovrNCZKbT4,"Anuel AA, Zion, Randy - Malo | LLNM2",Anuel AA,29583118.0,456294.0,21555.0,"Anuel AA, Zion, Randy - Malo | LLNM2
Real Hasta La Muerte presenta a Anuel AA, Zion, & Randy en “Malo”.

Productores Musicales: Kronix Magical, J Castle, Mauro

#AnuelAA #Zion #Randy #Malo

Suscríbete a mi canal ➡️  https://radi.al/AnuelAA 

https://orcd.co/maloanuel

Video Production Company: Conteni2 Media Group 
Director: TruViews & Emmanuel Gazmey 
Video Prod.: Florence Torres

🎵 Stream/Download: 
Amazon: 
iTunes: 
Apple Music: 
Spotify: 
Deezer: 

—————

Letra/Lyrics:

(Anuel)

Real Hasta La Muerte oite bebe
Brrr

Mami más de dos razones yo no necesito
Si te veo el panty te lo quito
Me dice que si no la llamo a repetir es un delito
En su cama estoy invicto

(Zion)
Quiero acesar tu piel
Recuerdo la primera vez
Que te esnuaste y me dijiste papi amárrame 
Hazme sexo salvaje baby

Dicen que soy el malo pero yo
Soy el que sacude to’ tu cuerpo
Tu diablo tu calor
Mami esto no fui yo
Es que ahí te gustan bandoleros 
Que te den con maldad que te den sin perdón 
Babyyy

Yo soy el que sacude to tu cuerpo
Tu diablo tu calor 
Mami esto no fui yo
Es que a ti te gusta con maldad
Que te den sin perdón 
Que te jale el pelo
Uaaaa uaa uaaa uaaaa

(Anuel)
La corta llena de pólvora como en el Navy
Porque aquí se ensucia y no pa modelarle los jeans
Si ese culo es la NBA yo soy Dwayne en los Heat
Tu estás hackia lo mismo si estuviera natural o opera
Sin bracier porque quiere los 2 aretes marcau
Tus amigas de este lau 
Ta tan rica que me vine pero no se me ha bajau
Te quiero desprender la luz suena como una full
Tu me vez y rapido moja y lo sabes tú
Después nos vemos en Lambo amarillo Pikachu 
Pa’ no aburrirme no pongas canciones mías en YouTube
Y si tú quieres volver a verme
Toy disponible pa chingar de viernes a jueves 
Tu familia dicen que van a matarme
Chingame como si no vas volver a tenerme

(Zion)
Dicen que soy el malo pero yo
Soy el que sacude to tu cuerpo
Tu diablo tu calor
Baby esto no fui yo
Es que a ti te gustan bandoleros 
Que te den con maldad
Que te den sin perdón 
Babyyy

Yo soy el que sacude to tu cuerpo 
Tu diablo tu calor
Baby esto no fui yo
Es que a ti te gustan bandolero
Que sea un hijueputa
Que te jale el pelo

(Randy)
Mami tu la palte’ 
Quiero felicitarte
Si fuera Picasso tu fueras mi mejor arte
Nena si te busco es porque tengo ganas de darte
Ese culo es tuyo mami
Ven y comparte
Te gustan bandoleros
 Y yo que soy un cuero
Nos montamos en la Mercedes 
Y hacemos un reguero
23 posiciones pa’ que cantes mis canciones
Tu me vas a pedir que te meta sin condones
Que cojones
Aquí se gasta chavos con cojones
La semana pasa le mande a hacer los melones

(Zion)
Quiere que la amarre y que la lamba toa’
Le hago daño y vuelve que yo soy su droga
Solita se moja, se explota la rola
Ella es mi blanquita y la voy a dejar roja
(Yea)
Baby no te vallas a resistir
Que estoy loco por dejártela adentro
No puedes vivir sin mi
Estamos claros que contigo conecto
Uaaa ua uaaa
Es masoquista ella va a volver
Uaaa ua uaaa


(Randy)
Dicen que soy el malo pero yo
Soy el que sacude to tu cuerpo
Tu diablo tu calor
Baby esto no fui yo
Es que a ti te gustan bandoleros 
Que te den con maldad
Que te den sin perdón 

(Zion)
Babyyy
Yo soy el que sacude to tu cuerpo 
Tu diablo tu calor
Mami esto no fui yo
Es que a ti te gustan bandoleros
Que sea un hijueputa
Que te jale el pelo

(Outro)
Real hasta la muerte baby
Brrr
Zion baby
Anuel
Los intocable oite bebe
Randy nota loca
You know 
Anuel
Real hasta la muerte oite bebe
Las leyendas nunca mueren 2 coming soon

Redes Sociales
https://www.facebook.com/Anuel2bleAofficial/
https://twitter.com/_anuel_aa
https://www.instagram.com/anuel/

https://www.anuelaa.com",True,True,29318690.0,Latin trap
10808,Zion,https://open.spotify.com/artist/1pgDilWYDWLoOgGjf1iHNu,TU AMIGO,MICRODOSIS,album,spotify:track:25EpqnbVRzegM4RxXlHhDW,0.74,0.678,7.0,-4.116,0.102,0.34,0.0,0.132,0.536,179.988,173333.0,https://www.youtube.com/watch?v=haKL5kEuIB0,"Mora, Zion - TU AMIGO (Visualizer) | MICRODOSIS",Mora,5372422.0,74820.0,937.0,"Mora, Zion - TU AMIGO | MICRODOSIS (2022)
Descargar/Stream - https://rimas.io/Microdosis

Más de Mora:
Volando Remix ft. Bad Bunny & Sech - https://youtu.be/P982oehprfY​
512 ft. Jhay Cortez - https://youtu.be/206atvk4uyE​

Suscríbete al Canal: https://rimas.io/ytMora​

Sígueme:
Spotify: https://rimas.io/SpotifyMora​
Apple Music: https://rimas.io/AppleMusicMora​
Instagram:https://www.instagram.com/mora​

Letra:

Jugar con mi mente esta en tu naturaleza
Se te hace muy fácil
Trate de sacarte de mi cabeza
Pero casi casi
Los días pasan, las horas vuelan
Me pongo loco si te me pegas
Te voy hacer de to aun que no deba
Y tranquila que entre nosotros se queda

Y yo se que tu dices que yo solo soy tu amigo
El que cuando no hay luz te hace de to
La cama fue testigo

Y yo se que tu dices que yo solo soy tu amigo
El que cuando no hay luz te hace de to
La cama fue testigo

Tu encuentro no es un encuentro casual para mi es algo ilógico
En mi vida un acto histórico
Tu me has llevado a mi a viajar en este amor platónico y viaje hasta aquí por un precio modico
Definitivamente tus labios tienen algo magnético
Debo tomarme algo energético
No quiero que se caiga este momento mágico
Por eso me pongo romántico
Zundada zundada zundada zun zundada
Zundada zundada zundada zun zundada

Zundada zundada yo dándote y tu sudada
Jalándote por pelo y tu mordiendo la almohada
Cuatro puntos en la nota pero llega la fuga y la nena se alborota
Un pikete cabrón de bichota 
Ella me debe algo y voy a cobrarle la cuota
Nadie va a hablar porque nadie nos ve
Antes era modelito ahora sale en TV 
En la cama flexible practica balet
La toque se moja toa yo me resbale 
Y es que ma con ese culo yo te lo juro que me caso
Ese voltaje que tu tienes por ahí esta escaso
Solo pide un pedazo dime que llegue y paso
Te recojo y traje los condones por si acaso

Siempre me acuerde de la noche aquella que pediste
Que te mojaras toa 
Porque te subio la nota de to lo que te metiste
Asi que te moje toa

Y yo se que tu dices que yo solo soy tu amigo
El que cuando no hay luz te hace de to
La cama fue testigo

Y yo se que tu dices que yo solo soy tu amigo
El que cuando no hay luz te hace de to
La cama fue testigo

#MORA #TUAMIGO #MICRODOSIS",True,True,20264927.0,Not Found
10809,Zion,https://open.spotify.com/artist/1pgDilWYDWLoOgGjf1iHNu,Fantasma,The Perfect Melody,album,spotify:track:0qtmSv1LAqAD63ApakCUuz,0.633,0.689,8.0,-7.105,0.126,0.0556,0.0,0.533,0.784,183.999,235311.0,https://www.youtube.com/watch?v=LrKP4D_pbLk,Zion - Fantasma (Official Video),ZionVEVO,37670242.0,139365.0,4663.0,"Music video by Zion performing Fantasma. (C) 2006 Coalition Music LLC

#Zion #Fantasma #Vevo",True,True,31526976.0,reggaeton
