Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,Genre
6200,Gilberto Gil,https://open.spotify.com/artist/7oEkUINVIj1Nr3Wnj8tzqr,Se Eu Quiser Falar Com Deus,Se Eu Quiser Falar Com Deus,single,spotify:track:6j7cLMzPmnmlP5f6qQk9Cl,0.572,0.109,2.0,-11.712,0.0483,0.941,8.41e-05,0.355,0.134,96.228,275882.0,https://www.youtube.com/watch?v=3eKnerBU4HY,Se eu quiser falar com Deus - Gilberto Gil,Deivson Silva,2051813.0,26726.0,808.0,DVD Eletroacústico,False,False,12703254.0,música popular brasileira
6201,Vasco Rossi,https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65,Senza Parole,VASCONONSTOP,compilation,spotify:track:1myKwR6JbIvo1iKY8nOzbc,0.416,0.668,2.0,-5.074,0.0351,0.0154,0.000635,0.248,0.28,79.991,282720.0,https://www.youtube.com/watch?v=h3BLi9h-Ygw,Vasco Rossi - Senza Parole,VascoRossiVEVO,24412104.0,77744.0,2094.0,"Ascolta il meglio di Vasco qui: https://lnk.to/VascoNonStopYD
Ascolta il nuovo album Vasco Nonstop Live qui: https://vascorossi.lnk.to/nslID

Segui Vasco: 
FB: https://www.facebook.com/vascorossi
IG: https://www.instagram.com/vascorossi/
TW: https://twitter.com/vascorossi/
Sito Web: https://www.vascorossi.net/it/  

Ascolta Vasco: 
Spotify: https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65
Apple Music: https://music.apple.com/it/artist/vasco-rossi/14589739

Music video by Vasco Rossi performing Senza Parole.",True,True,30583769.0,pop rock
6202,Vasco Rossi,https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65,Sally,Nessun Pericolo...Per Te (Remastered 2017),album,spotify:track:4hJSzUREpdDo8uhgEflbHr,0.666,0.621,2.0,-6.104,0.0335,0.289,0.000536,0.103,0.52,100.829,283387.0,https://www.youtube.com/watch?v=iVAZezs0H9s,Vasco Rossi - Sally,VascoRossiVEVO,24712181.0,64215.0,2496.0,"Ascolta il meglio di Vasco qui: https://lnk.to/VascoNonStopYD
Ascolta il nuovo album Vasco Nonstop Live qui: https://vascorossi.lnk.to/nslID

Segui Vasco: 
FB: https://www.facebook.com/vascorossi
IG: https://www.instagram.com/vascorossi/
TW: https://twitter.com/vascorossi/
Sito Web: https://www.vascorossi.net/it/  

Ascolta Vasco: 
Spotify: https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65
Apple Music: https://music.apple.com/it/artist/vasco-rossi/14589739

Music video by Vasco Rossi performing Sally.",True,True,48724386.0,pop rock
6203,Vasco Rossi,https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65,E...,Buoni O Cattivi (Remastered 2017),album,spotify:track:2hfBefasNaEEgnxD4Pdsar,0.617,0.42,7.0,-8.09,0.0245,0.221,0.000576,0.0973,0.174,144.009,209093.0,https://www.youtube.com/watch?v=wYMuL0z2uJk,Vasco Rossi - E...,VascoRossiVEVO,42615910.0,130820.0,4203.0,"Ascolta il meglio di Vasco qui: https://lnk.to/VascoNonStopYD
Ascolta il nuovo album Vasco Nonstop Live qui: https://vascorossi.lnk.to/nslID

Segui Vasco: 
FB: https://www.facebook.com/vascorossi
IG: https://www.instagram.com/vascorossi/
TW: https://twitter.com/vascorossi/
Sito Web: https://www.vascorossi.net/it/  

Ascolta Vasco: 
Spotify: https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65
Apple Music: https://music.apple.com/it/artist/vasco-rossi/14589739

Music video by Vasco Rossi performing E....",True,True,42844474.0,pop rock
6204,Vasco Rossi,https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65,Come Nelle Favole,VASCONONSTOP,compilation,spotify:track:71LtXfhnWA7kR8Ntk1VE8R,0.576,0.748,2.0,-4.798,0.0381,0.0398,0.0,0.369,0.437,110.056,253733.0,https://www.youtube.com/watch?v=UrN3-lDk9Rs,Vasco Rossi - Come Nelle Favole,VascoRossiVEVO,77666166.0,278537.0,6872.0,"Ascolta il meglio di Vasco qui: https://lnk.to/VascoNonStopYD
Ascolta il nuovo album Vasco Nonstop Live qui: https://vascorossi.lnk.to/nslID

Segui Vasco: 
FB: https://www.facebook.com/vascorossi
IG: https://www.instagram.com/vascorossi/
TW: https://twitter.com/vascorossi/
Sito Web: https://www.vascorossi.net/it/  

Ascolta Vasco: 
Spotify: https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65
Apple Music: https://music.apple.com/it/artist/vasco-rossi/14589739 
 
 Regia: Pepsy Romanoff 
 Produttore Esecutivo: Maurizio Vassallo
 Direttore della fotografia: Emanuele Cerri
 Motion Design & Editing : Chunk Studio
 Producer: Simona Santandrea
 Casa di produzione: Except
 Lyrics :
 Quello che potremmo fare io e te
 Senza dar retta a nessuno
 Senza pensare a qualcuno
 Quello che potremmo fare io e te
 Non lo puoi neanche credere
 Quello che potremmo fare io e te
 Senza pensare a niente
 Senza pensare sempre
 Quello che potremmo fare io e te
 Non si può neanche immaginare
 Sai io ho pensato sempre
 Quasi continuamente
 Che non sei mai stata mia
 Me lo ricordo sempre
 Che non è successo niente
 Dovevi sempre andar via
 Io e te
 Io e te
 Dentro un bar a bere e a ridere
 Io e te
 Io e te
 A crescere bambini
 Avere dei vicini
 Io e te
 Io e te
 Seduti sul divano
 Parlar del più e del meno
 Io e te
 Io e te
 Come nelle favole
 Quello che potremmo fare io e te
 Non l'ho mai detto a nessuno
 Però né sono sicuro
 Quello che potremmo fare io e te
 Non si puó neanche immaginare
 Io e te
 Io e te
 Dentro un bar a bere e a ridere
 Io e te
 Io e te
 A crescere bambini
 Avere dei vicini
 Io e te
 Io e te
 Sdraiati sul divano
 Parlar del più e del meno
 Io e te
 Io e te
 Come nelle favole
 Io e te
 Io e te
 Io e te
 Io e te
 A crescere bambini
 Avere dei vicini
 Io e te
 Io e te
 Io e te
 Io e te
 Io e te
 Sdraiati sul divano
 Parlar del più e del meno
 Io e te
 Io e te
 Io e te
 Io e te
 Io e te
 A crescere bambini
 Avere dei vicini
 Io e te
 Come nelle favole",True,True,40349241.0,pop rock
6205,Vasco Rossi,https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65,Una canzone per te,Bollicine (Remastered),album,spotify:track:5glUL9jOPUDeg3xCp8TUuR,0.482,0.478,0.0,-9.08,0.026,0.473,0.00195,0.227,0.391,87.308,193573.0,https://www.youtube.com/watch?v=DtoWgOsUX04,Vasco Rossi - Una canzone per te - 1983 HD & HQ,Vdj Lou Official Italy (RAVENNA),26022.0,451.0,39.0,"Vasco Rossi ('52)
Una Canzone Per Te - 1983",False,False,22792640.0,pop rock
6206,Vasco Rossi,https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65,Vita spericolata,Bollicine (Remastered),album,spotify:track:5zd9EXZujflINL16eUHgqo,0.501,0.508,0.0,-7.306,0.0277,0.694,0.0,0.108,0.276,109.408,283467.0,https://www.youtube.com/watch?v=DhyGQ48ZwxA,Vasco Rossi - Vita spericolata (video ufficiale 1983),sdpchannel1,785630.0,4486.0,214.0,Vasco Rossi - Vita spericolata (video ufficiale 1983),False,False,29910041.0,pop rock
6207,Vasco Rossi,https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65,Albachiara - Remastered 2019,Non siamo mica gli americani! 40° RPLAY Special Edition,album,spotify:track:4P5Z3iEngFfaVe0qkv4Pdl,0.46,0.775,0.0,-6.577,0.0822,0.481,2.94e-06,0.056,0.517,72.381,244387.0,https://www.youtube.com/watch?v=lN5BVFYjraw,Albachiara (Remastered 2019),Vasco Rossi - Topic,222026.0,1112.0,5.0,"Provided to YouTube by Legacy Recordings

Albachiara (Remastered 2019) · Vasco Rossi

Non siamo mica gli americani! 40° RPLAY Special Edition

℗ 2019 Sony Music Entertainment Italy S.p.A.

Released on: 2019-09-20

Auto-generated by YouTube.",True,True,48128033.0,pop rock
6208,Vasco Rossi,https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65,Ogni volta,Vado al massimo (Remastered),album,spotify:track:7kZWWuvRJNvjxLS9lNf3J3,0.459,0.602,9.0,-7.315,0.0297,0.0863,1.27e-05,0.145,0.159,145.343,254013.0,https://www.youtube.com/watch?v=7YKuFIJtnyE,Vasco Rossi - Ogni volta (Official Video),VascoRossiVEVO,301824.0,4962.0,390.0,"Vado al massimo 40° RPLAY Special Edition (Remastered 2022)
https://orcd.co/vascorossi-vadoalmassimo2022

#VascoRossi #OgniVolta

Soggetto e sceneggiatura
VERONICA RAIMO
ARTURO BERTUSI

Regia e direzione artistica
ARTURO BERTUSI

Animazioni e concept tecnico
TOMMASO AROSIO

Storyboard e texture
ROSANNA MEZZANOTTE

Supervisione sceneggiatura e ricerca style guide
VALENTINA GAZZONI

Produzione video
DELUMEN, Modena

Direzione di produzione
TOMMASO AROSIO

Supervisione 3D e VFX
RAOUL BATTILANI

3D Artist
RAOUL BATTILANI
SIMONE VEZZANI
TOMMASO AROSIO

Clean-up e trattamento immagini
MIRCO RINALDI

Service e teatro di posa live action
COMBO PRODUZIONI, Bologna
ERNESTO MIGUEL GATTI
FRANCESCA MORTATO
Tecnici
ALBERTO POCI
LEONARDO BARBIERI
Attori
PAKY BELMONTE
RAFFAELLA PIROZZI
MARIA SESSA
ELISA VIGNOLO

Costumi
LUCIA CALANDRI
PEPE LIN

Produzione esecutiva
CHIAROSCURO CREATIVE, Bologna
Staff: LUANA IORI, CARLOTTA CHIODI, ANGELA GRACI
www.chiaroscurocreative.com

La produzione ringrazia FLORIANO FINI,
TANIA SACHS, VITTORIO COSTA,
GUENDALINA GRAMITO RICCI, DARIO GIOVANNINI,
FEDERICA MORETTI, KEVIN ANDREONI,
DEBORA CINGANELLI, VINCE PASTANO, SILVANO TAIANI,
MAURIZIO BIANCANI, ANTONIO BAGNOLI, EMILIA AROSIO,
PAPERINA & BERTUCCIO, FEDERICO FINI,
GIUSY CAMPO, FEDERICA BERTO

Giamaica Srl staff: DANIELA FREGNI, LISA FILIPPI,
ELISA LELLI, FLORIANO FINI, WILLY MARANO,
MASSIMILIANO PETRUCCI, DAVIDE ASOLI-KAIROS EVENTI SRL,
LUIGI LAMARINA-RUNDIGIT SRL, NICO DEGNI,
CHIARA SCLARANDI, DARIA SHEINA

Ufficio stampa
TANIA SACHS

Legal business
Avv. VITTORIO COSTA

Si ringraziano l’Avv. GUIDO MAGNISI, il Dott. GIOVANNI GATTI,
il Dott. PAOLO GUELFI, DANIELE PARAZZA

Un particolare ringraziamento a LAURA e LUCA

IL BLASCO FANCLUB
www.vascorossi.net
ilblasco@vascorossi.net

℗ e © 2022 Carosello Records",True,True,27763517.0,pop rock
6209,Vasco Rossi,https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65,Vivere,Gli Spari Sopra (Remastered 2017),album,spotify:track:17u13Lzj9wCvRKGHyLwr54,0.528,0.586,2.0,-5.684,0.0269,0.185,0.000154,0.0575,0.305,130.19,329307.0,https://www.youtube.com/watch?v=UI7lFaF_owk,Vasco Rossi - Vivere,VascoRossiVEVO,36600700.0,112296.0,4717.0,"Ascolta il meglio di Vasco qui: https://lnk.to/VascoNonStopYD
Ascolta il nuovo album Vasco Nonstop Live qui: https://vascorossi.lnk.to/nslID

Segui Vasco: 
FB: https://www.facebook.com/vascorossi
IG: https://www.instagram.com/vascorossi/
TW: https://twitter.com/vascorossi/
Sito Web: https://www.vascorossi.net/it/  

Ascolta Vasco: 
Spotify: https://open.spotify.com/artist/5l4nhyz8876RhgE2d18h65
Apple Music: https://music.apple.com/it/artist/vasco-rossi/14589739

Music video by Vasco Rossi performing Vivere.",True,True,29346529.0,pop rock
