Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,Genre
20200,sped up nightcore,https://open.spotify.com/artist/0M2CO5ijP35MDhNwvpgxTV,Tap Tap (Lil Uzi Vert),Tap Tap (Lil Uzi Vert),single,spotify:track:4zl9o7s6CUZ80IrEJx6Pqs,0.82,0.591,8.0,-13.306,0.0919,0.0489,0.278,0.115,0.351,143.948,113265.0,https://www.youtube.com/watch?v=Jbk-atX7HZk,sped up nightcore  - Tap Tap (Lil Uzi Vert) [Official Audio],sped up nightcore,122690.0,2881.0,46.0,"sped up nightcore  - Tap Tap (Lil Uzi Vert) [Official Audio]

#spedupnightcore #LilUziVert #TapTap",True,True,3224485.0,Not Found
20201,sped up nightcore,https://open.spotify.com/artist/0M2CO5ijP35MDhNwvpgxTV,Secrets - Sped Up Version,Secrets (Sped Up Version),single,spotify:track:4lAgubu7u2I8YqBs2Lefhi,0.592,0.545,9.0,-8.869,0.0417,0.0742,0.0,0.235,0.606,118.21,102489.0,https://www.youtube.com/watch?v=Ndx6piOp5bw,sped up nightcore - Secrets (A Boogie Wit da Hoodie) [Sped Up Version],sped up nightcore,8073.0,178.0,4.0,"sped up nightcore - Secrets (A Boogie Wit da Hoodie) [Sped Up Version]

#spedupnightcore #aboogiewitdahoodie #secrets #officialaudio",True,True,3608989.0,Not Found
20202,sped up nightcore,https://open.spotify.com/artist/0M2CO5ijP35MDhNwvpgxTV,Wings (feat. sped up nightcore) [Sped Up Version],Wings (feat. sped up nightcore) [Sped Up Version],single,spotify:track:3M8FIuzgZLDAi61ahzUjL1,0.502,0.741,10.0,-4.23,0.0258,0.172,9.25e-06,0.214,0.318,99.016,211847.0,https://www.youtube.com/watch?v=JJWx1qdgYmQ,sped up nightcore - Wings (Birdy) [Sped Up Version],sped up nightcore,236383.0,3989.0,57.0,"sped up nightcore - Wings (Birdy) [Sped Up Version]

#Birdy #Wings #SpedUpVersion #spedupnightcore",True,True,3846683.0,Error
20203,Morad,https://open.spotify.com/artist/4az97MtWmBQ5Db3GfDh9j9,Sigue,Capítulo 1,single,spotify:track:63ZedTAVRCICh2CNLWnsPZ,0.682,0.708,6.0,-5.597,0.165,0.611,0.0328,0.0955,0.594,122.053,211456.0,https://www.youtube.com/watch?v=jH6pCB61Bzk,BENY JR FT MORAD - SIGUE (K y B Capítulo 1),M.D. L.R,55957506.0,311354.0,4164.0,,False,False,75763865.0,Not Found
20204,Morad,https://open.spotify.com/artist/4az97MtWmBQ5Db3GfDh9j9,Dominicana,Dominicana,single,spotify:track:0xCRFfgIHOsmovVZzrFCoT,0.75,0.593,2.0,-5.736,0.176,0.372,0.000595,0.108,0.454,179.962,216000.0,https://www.youtube.com/watch?v=CbTC-9IeS6Y,"RVFV, MORAD - DOMINICANA (Visualizer)",RVFV,7976491.0,69821.0,963.0,"METAMORFOSIS (EP)
Escúchalo ya en todas las plataformas:
https://links.altafonte.com/metamorfosis

Track 3 ""Dominicana"" ft. Morad
Prod. Pablomas

Sigue a RVFV
Instagram: https://www.instagram.com/rvfvrxiz_
Twitter: https://twitter.com/Rvfvrxiz
Tiktok: https://www.tiktok.com/@rvfvoriginal

Morad: https://www.instagram.com/el_moraddd

© NASTU MUSIC",True,True,16158517.0,Not Found
20205,Morad,https://open.spotify.com/artist/4az97MtWmBQ5Db3GfDh9j9,"Eurovision (feat. Rondodasosa, Baby Gang, A2 Anti, Morad, Beny Jr, Ashe 22 & Freeze corleone)",23,album,spotify:track:4f5TKGvkD4TkTjr61GKNAG,0.741,0.735,10.0,-6.511,0.299,0.22,0.0,0.185,0.737,144.024,243776.0,https://www.youtube.com/watch?v=ZlnLvLDP4Zg,"Central Cee - Eurovision Ft Rondodasosa, Baby Gang, A2Anti, Morad, Beny Jr, Ashe 22, Freeze Corleone",Central Cee,44813174.0,770948.0,19624.0,"💿 23: https://ada.lnk.to/Cench23

Produced by Young Chencs, NKO & Flem",True,True,58919711.0,Not Found
20206,Morad,https://open.spotify.com/artist/4az97MtWmBQ5Db3GfDh9j9,"Morad: Bzrp Music Sessions, Vol. 47","Morad: Bzrp Music Sessions, Vol. 47",single,spotify:track:39yyHtQ4tkjZzd8TfIBKQw,0.77,0.859,0.0,-4.526,0.0429,0.468,0.00339,0.103,0.548,122.042,177583.0,https://www.youtube.com/watch?v=FsF3o9XNcN8,MORAD || BZRP Music Sessions #47,Bizarrap,69207654.0,1256408.0,45673.0,"MORAD || BZRP Music Sessions #47

Lyrics by: https://www.instagram.com/el_moraddd

Beat by:  https://www.instagram.com/bizarrap 

Mix by:  https://www.instagram.com/zecca.flp/

Mastering by: https://www.instagram.com/javierofracchia/

Shot by: https://www.instagram.com/pedro.colmeiro/

VFX: https://www.instagram.com/sart0ri

Edited by: https://www.instagram.com/bizarrap

Booking / Contacto  
contacto.bizarrap@lauriaweb.com

#Bizarrap #Morad #MDLR",True,True,103049117.0,Not Found
20207,Morad,https://open.spotify.com/artist/4az97MtWmBQ5Db3GfDh9j9,Pelele,Pelele,single,spotify:track:5h5TUj8pU2WhdSeJx9BnX2,0.83,0.698,1.0,-5.549,0.163,0.224,0.00065,0.0761,0.825,144.929,216828.0,https://www.youtube.com/watch?v=pKx9-9pDQDw,MORAD - PELELE (VIDEO OFICIAL),M.D. L.R,57200458.0,633350.0,14723.0,"EL ALBUM JAJAJA

""Pelele"" ya disponible en plataformas digitales: https://orcd.co/pelele

Sígueme:
https://www.instagram.com/el_moraddd/",True,True,98001556.0,Not Found
20208,Morad,https://open.spotify.com/artist/4az97MtWmBQ5Db3GfDh9j9,Carretera,Carretera,single,spotify:track:542UGSa3CDAitFbjCGmHqg,0.857,0.782,4.0,-4.65,0.118,0.528,0.198,0.104,0.725,131.99,167273.0,https://www.youtube.com/watch?v=pv_e1ES-Hzo,MORAD - CARRETERA (VIDEO OFICIAL),M.D. L.R,8632757.0,135161.0,3361.0,"LYRICS BY MORAD 
PROD. BY VOLUPTYK & SHB
DIRECTED BY IVAN SALVADOR
COLOR BY STEPZ",True,True,5666600.0,Not Found
20209,Morad,https://open.spotify.com/artist/4az97MtWmBQ5Db3GfDh9j9,Soñar,Soñar,single,spotify:track:3lI1sZnyM1Ju3ApgNo0ITT,0.816,0.689,5.0,-5.276,0.0379,0.291,0.00335,0.0884,0.491,126.975,255119.0,https://www.youtube.com/watch?v=fcXvoKExscs,MORAD - SOÑAR (VIDEO OFICIAL),M.D. L.R,28558357.0,254029.0,4365.0,"https://orcd.co/_sonar

Prod by Voluptyk, SHB
Video by  Ivan Salvador",True,True,44082759.0,Not Found
