Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,Genre
13800,RÜFÜS DU SOL,https://open.spotify.com/artist/5Pb27ujIyYb33zBqVysBkj,Innerbloom,Bloom,album,spotify:track:6CGMZijOAZvTXG21T8t6R0,0.729,0.72,3.0,-6.692,0.037,0.126,0.347,0.178,0.0389,122.011,578041.0,https://www.youtube.com/watch?v=Tx9zMFodNtA,RÜFÜS DU SOL ●● Innerbloom (Official Video),RÜFÜS DU SOL,96983228.0,672720.0,11265.0,"RÜFÜS DU SOL ●● Innerbloom (Official Video)

Get 'Innerbloom' here 🎶:  https://rufusdusol.lnk.to/Bloom 

Video directed by: KATZKI
Art Direction by: Katzki and Jack Vanzet
Cinematography & Editing by: Ella Gibbins
Color Grading by: Yanni Kronenberg

Follow RÜFÜS DU SOL:
Website: https://rufusdusol.lnk.to/website
Facebook: https://rufusdusol.lnk.to/facebook
Twitter: https://rufusdusol.lnk.to/twitter
Instagram: https://rufusdusol.lnk.to/instagram

Lyrics:
Feels like I'm waiting
Like I'm watching
Watching you for love
Dreams, where I'm fading
Fading

So free my mind
All the talking
Wasting all your time
I'm giving all
That I've got

Feels like I'm dreaming
Like I'm walking
Walking by your side
Keeps on repeating
Repeating

So free my mind
All the talking
Wasting all your time
I'm giving all
That I've got

If you want me
If you need me
I'm yours
If you want me
If you need me
I'm yours
If you want me
If you need me
I'm yours
If you want me
If you need me
I'm yours

If you want me
If you need me
I'm yours
If you want me
If you need me
I'm yours",False,True,147877878.0,Not Found
13801,RÜFÜS DU SOL,https://open.spotify.com/artist/5Pb27ujIyYb33zBqVysBkj,On My Knees,Surrender,album,spotify:track:2ouFrmMwYik8nQX2n9SeZu,0.683,0.571,1.0,-7.721,0.0286,0.0335,0.0616,0.0957,0.29,120.044,261001.0,https://www.youtube.com/watch?v=y7fudcFIlZs,RÜFÜS DU SOL - On My Knees (Official Music Video),RÜFÜS DU SOL,18767044.0,175996.0,2487.0,"Listen to 'On My Knees' here - https://rufusdusol.lnk.to/onmyknees
Sign up for news, tour dates, videos, and more - https://www.rufusdusol.com

Follow Us:
Website: https://rufusdusol.lnk.to/website
Facebook: https://rufusdusol.lnk.to/facebook
Twitter: https://rufusdusol.lnk.to/twitter
Instagram: https://rufusdusol.lnk.to/instagram

Credits:

Directed by: Katzki & Ruff Mercy 
Production company: Vault Productions, My Accomplice & Team Leisurely 
Director of Photography: Leah Barylsky 
Editor: Scott Beaty 


'On My Knees' Official Lyrics:

Looks like there’s rain up ahead
Like there’s a crack in the heavens
Feels like my day could be turning
Like I can tell that my luck’s gonna change
If you could see me now
I’d probably let you down
But that’s enough for me
You got me begging baby

Looks like I’m on my knees again
Feels like the walls are closing in
Looks like I’m on my knees again

Looks like the tables have turned
Like there’s a change in the weather
Feels like my time is returning
Like I’m about to get out of this cage
If you could see me now
I’d probably let you down
But that’s enough for me
You got me begging baby

Looks like I’m on my knees again
Feels like the walls are closing in
Looks like I’m on my knees again

Looks like I’m on my knees again
Looks like I’m on my knees again
Looks like I’m on my knees again
Looks like I’m on my knees again
Looks like I’m on my knees again
Looks like I’m on my knees again
Looks like I’m on my knees again
Looks like I’m on my knees

Looks like I’m on my knees again
Feels like the walls are closing in
Looks like I’m on my knees again

Looks like I’m on my knees again
Looks like I’m on my knees again
Looks like I’m on my knees again
Looks like I’m on my knees",True,True,61120248.0,Not Found
13802,RÜFÜS DU SOL,https://open.spotify.com/artist/5Pb27ujIyYb33zBqVysBkj,Next to Me,Surrender,album,spotify:track:46haIwbQpVUkpAQj9V84Gp,0.638,0.609,7.0,-7.332,0.0295,0.112,0.127,0.115,0.31,117.981,314389.0,https://www.youtube.com/watch?v=GPXiL6ynVG8,RÜFÜS DU SOL - Next To Me (Official Music Video),RÜFÜS DU SOL,5897057.0,57179.0,1411.0,"An artificially intelligent music video directed by Osk.
Listen to 'Next To Me' here - http://rufusdusol.lnk.to/nexttome
Sign up for news, tour dates, videos, and more - https://www.rufusdusol.com/nexttome

....

For Next to Me, Osk used artificial intelligence and machine learning to create a new cinematic vision of our world from within the “mind’s eye” of an A.I. 

To create this new kind of film, Osk trained their A.I. on hundreds of thousands of images of landscapes, architecture and cityscapes. As it learned, the A.I. developed a neural model of our natural and built environments.

Once this  process was complete, Osk then “flew” through the multidimensional latent space of the A.I.'s neural model, traveling across the seamless, fluid terrain. The resulting film is an epic yet intimate journey across our planet imagined by artificial intelligence.

Website: www.osk.co
Instagram: www.instagram.com/osk.co

....

Follow Us:
Website: https://rufusdusol.lnk.to/website
Facebook: https://rufusdusol.lnk.to/facebook
Twitter: https://rufusdusol.lnk.to/twitter
Instagram: https://rufusdusol.lnk.to/instagram

....

Next To Me - Official Lyrics

When the lights come down 
I want to feel you standing next to me 
Can you hear me out 
There’s a lifetime in front of me 
And when my time runs out 
I want to feel you standing next to me 

Baby I knew this time would arrive
I knew this time would come
Ever since I first looked in your eyes
I said you’re the one
Oh my god, oh my god 
Tell me I’m the one
Oh my god, oh my god 

I want to feel you standing next to me

Late in the evening when the sun comes down 
Under the starlight as the birds fly by 
I see the dust fill the twilight skies
I feel the warmth of your hand in mine
It’s in the air, it’s in the air
It’s in the air we breathe
It’s all around, it’s all around us now

And when the lights come down 
I want to feel you standing next to me 
Can you hear me out 
there’s a lifetime in front of me 
And when my time runs out 
I want to feel you standing next to me 

Baby I knew this time would arrive
I knew this time would come
Ever since I first looked in your eyes
I said you’re the one
Oh my god, oh my god 
Tell me I’m the one
Oh my god, oh my god 

I want to feel you standing next to me 

And when the lights come down 
I want to feel you standing next to me

#rufusdusol #nexttome #osk #artificialintelligence #AI #Alive",True,True,35504263.0,Not Found
13803,RÜFÜS DU SOL,https://open.spotify.com/artist/5Pb27ujIyYb33zBqVysBkj,Underwater,SOLACE,album,spotify:track:5ZvHcR4OSwvEV5IhigbTOT,0.611,0.809,6.0,-6.63,0.0342,0.019,0.0185,0.114,0.428,118.003,349293.0,https://www.youtube.com/watch?v=5G0fvgSVzmY,Underwater - RÜFÜS DU SOL,Basta Boy,90068.0,1325.0,32.0,Edited together a few clips from around the internet to create a music video I personally identified with more than the official one.,False,False,100541173.0,Not Found
13804,RÜFÜS DU SOL,https://open.spotify.com/artist/5Pb27ujIyYb33zBqVysBkj,Treat You Better,SOLACE,album,spotify:track:3B8Tx2eKzZ1u6bPnozOL1h,0.599,0.539,8.0,-5.897,0.034,0.356,5.38e-06,0.102,0.188,121.947,273640.0,https://www.youtube.com/watch?v=R6w4EI6bVfs,RÜFÜS DU SOL ●● Treat You Better (Official Full Length Video),RÜFÜS DU SOL,5032041.0,34384.0,863.0,"RÜFÜS DU SOL ●● Treat You Better  [Official Video]
Get the new album SOLACE here 🎶: https://rufusdusol.lnk.to/solace

Directed by: Leah Barylsky & Katzki

Follow Us:
Website: https://rufusdusol.lnk.to/website
Facebook: https://rufusdusol.lnk.to/facebook
Twitter: https://rufusdusol.lnk.to/twitter
Instagram: https://rufusdusol.lnk.to/instagram

Official Lyrics:
Every night
I take myself to where the sky's are blue
To where we swam when I met you
Stay here
I spent the best days of my life with you
Watching clouds form in the distance
I watch the sun setting on the beach with you
It's not over yet
I want your love
And I want it bad
I just wanna treat you better
I just wanna treat you better
I want your love
And I want it bad
I just wanna treat you better
I just wanna treat you better
Let's begin again
Let's get back to where we started
When there was talk of getting older
I've been waiting by the water
Let's start over
I want your love
And I want it bad
I just wanna treat you better
I just wanna treat you better
I want your love
And I want it bad
I just wanna treat you better
I just wanna treat you better
I know that the words don't change and
I know that your heart keeps aching
I just wanna treat you better
I just wanna treat you better
Even when the light can't find me
I know that the sun keeps shining
I just wanna treat you better
I just wanna treat you better
Oh, I just wanna treat you better
I just wanna treat you better
I just wanna treat you better
I just wanna treat you better
I want your love
And I want it bad
I just wanna treat you better
I just wanna treat you better
I want your love
And I want it bad
I just wanna treat you better
I just wanna treat you better",True,True,74448624.0,Not Found
13805,RÜFÜS DU SOL,https://open.spotify.com/artist/5Pb27ujIyYb33zBqVysBkj,Sundream,Atlas (Light / Dark Deluxe Edition),album,spotify:track:0PHWXLXOQXGlyUGq7woVFZ,0.686,0.712,5.0,-7.58,0.0383,0.049,0.0042,0.368,0.247,121.966,275493.0,https://www.youtube.com/watch?v=vqhDkP-Je3E,RÜFÜS DU SOL - Sundream (Official Video),RUFUSDUSOLVEVO,9383691.0,79834.0,831.0,"Download the ""Desert Night"" EP here: http://smarturl.it/DesertNightEP

Follow RÜFÜS / RÜFÜS DU SOL on Socials:
https://twitter.com/rufussounds
https://www.facebook.com/rufussounds
http://instagram.com/rufussounds
https://soundcloud.com/rufussounds
http://rufussounds.com/

Music video by RÜFÜS DU SOL performing Sundream. (C) 2013 Sweat It Out Music! Distributed in Australia & New Zealand by Sony Music Australia Pty Ltd under exclusive license. Made in Australia.

#RufusDuSol #Sundream #Vevo",True,True,81260564.0,Not Found
13806,RÜFÜS DU SOL,https://open.spotify.com/artist/5Pb27ujIyYb33zBqVysBkj,No Place,SOLACE,album,spotify:track:6rLQZW36LaEUGWl3sWTg7v,0.612,0.876,4.0,-6.247,0.0315,0.0167,0.175,0.189,0.187,120.022,237987.0,https://www.youtube.com/watch?v=-ge8lQfig9Y,RÜFÜS DU SOL ●● No Place [Official Video],RÜFÜS DU SOL,5791271.0,52221.0,943.0,"RÜFÜS DU SOL ●● No Place [Official Video]
Get it here 🎶: https://rufusdusol.lnk.to/NoPlace

Directed by: Katzki 
Inspired by the art of Le Fawnhawk 

Follow RÜFÜS DU SOL:
Website: https://rufusdusol.lnk.to/website
Facebook: https://rufusdusol.lnk.to/facebook
Twitter: https://rufusdusol.lnk.to/twitter
Instagram: https://rufusdusol.lnk.to/instagram

Lyrics:
I see you standing at the front of the line
Waiting for something I can't make out
But I wanna talk to you, to pull you aside
I wanna ask you to come with me tonight
I wanna stay by your side

While we untangle
The world around us on fire
I'm hearing sirens
Calling me closer to you

There's no place I'd rather be
I feel myself with you
There's no place I'd rather be
I feel myself with you

You run your fingers through the palm of my hand
Pulling me closer, drawn by your command
It's like I've seen you, like I've known you before
An intuition that this is where I belong
Standing with you in my arms

While we untangle
World around us on fire
I'm hearing sirens
Calling me closer to you
There's no place I'd rather be
There's no place I'd rather be

There's no place I'd rather be
I feel myself with you
There's no place I'd rather be
I feel myself with you
I feel myself with you",True,True,70961988.0,Not Found
13807,RÜFÜS DU SOL,https://open.spotify.com/artist/5Pb27ujIyYb33zBqVysBkj,I Don't Wanna Leave,Surrender,album,spotify:track:0mWXMQ8hrrAJfxN7LG2Wsk,0.528,0.608,2.0,-7.071,0.0283,0.0364,0.0194,0.112,0.0946,144.973,269480.0,https://www.youtube.com/watch?v=LFdLeS-zKFE,RÜFÜS DU SOL - I Don't Wanna Leave [Official Video],RÜFÜS DU SOL,2813870.0,28393.0,899.0,"Listen to 'I Don't Wanna Leave' and more tracks from 'Surrender' album here: http://rufusdusol.lnk.to/surrender
Sign up for news, tour dates, videos, and more - https://www.rufusdusol.com

Follow Us:
Website: https://rufusdusol.lnk.to/website
Facebook: https://rufusdusol.lnk.to/facebook
Twitter: https://rufusdusol.lnk.to/twitter
Instagram: https://rufusdusol.lnk.to/instagram

Credits:

Production Company: Entropico 

Director: Katzki
EP: Sam Egan
DP: Gus Bendinelli 
Producer: Olivia Ravasio

Drone Light and Ops: Drone Dudes
Lighting Design: Colourblind Lighting
Lighting Vendor: Volt Lites 
Trinity Op: Sean Flannery 
Gaffer: Chase Dubose 
1st AC: Jordan Sakai
 2nd AC: Joshua Montiel

Production Supervisor: Matty Rigg
Asst Production Supervisor: Becca Rachefsky
PAs: Renna Gardner 
Cesar Sanchez 
Carroll Rachefsky 
Chip Rittenhouse  
Jered Aragon 
Jackson Duneier 
Priscilla Doueihy
Medic: Claudio Tepper  

Edit: Scott Beatty
Color: Dylan Hageman

'I Don't Wanna Leave' Official Lyrics:

Head in the clouds
I’m feeling at peace right now 
I don’t want to come back down 
I’m checking out
I’ll never get over you 
I’ll never get over you 

I’ve got nowhere to go
Got nowhere to be

I don’t wanna, I don’t wanna 
I don’t wanna leave right now 
So stay with me for one more night 
I don’t wanna, I don’t wanna 
I don’t wanna leave right now 
So stay with me for one more night 

‘Cause this just feels right 
I won’t let the lights go down 
I don’t want to sleep right now 
Said my goodbyes 
I’ll never get over you 
I’ll never get over you 

I’ve got nowhere to go 
Got nowhere to be 

I don’t wanna, I don’t wanna 
I don’t wanna leave right now 
So stay with me for one more night 
I don’t wanna, I don’t wanna 
I don’t wanna leave right now 
So stay with me for one more night 

Now that I want you, I need you
Now that I want you, I need you
Now that I want you, I need you
Now that I want you, I need you

I don’t wanna, I don’t wanna 
I don’t wanna leave right now 
So stay with me for one more night 
I don’t wanna, I don’t wanna 
I don’t wanna leave right now 
So stay with me for one more night 
I don’t wanna leave right now 
I don’t wanna leave right now",True,True,18996089.0,Not Found
13808,RÜFÜS DU SOL,https://open.spotify.com/artist/5Pb27ujIyYb33zBqVysBkj,Innerbloom (Radio Edit),Innerbloom (Radio Edit),single,spotify:track:233AL29SR6QWnD7hu7ylbf,0.572,0.698,3.0,-6.196,0.0327,0.21,0.131,0.106,0.0377,122.008,238067.0,https://www.youtube.com/watch?v=Tx9zMFodNtA,RÜFÜS DU SOL ●● Innerbloom (Official Video),RÜFÜS DU SOL,96983228.0,672720.0,11265.0,"RÜFÜS DU SOL ●● Innerbloom (Official Video)

Get 'Innerbloom' here 🎶:  https://rufusdusol.lnk.to/Bloom 

Video directed by: KATZKI
Art Direction by: Katzki and Jack Vanzet
Cinematography & Editing by: Ella Gibbins
Color Grading by: Yanni Kronenberg

Follow RÜFÜS DU SOL:
Website: https://rufusdusol.lnk.to/website
Facebook: https://rufusdusol.lnk.to/facebook
Twitter: https://rufusdusol.lnk.to/twitter
Instagram: https://rufusdusol.lnk.to/instagram

Lyrics:
Feels like I'm waiting
Like I'm watching
Watching you for love
Dreams, where I'm fading
Fading

So free my mind
All the talking
Wasting all your time
I'm giving all
That I've got

Feels like I'm dreaming
Like I'm walking
Walking by your side
Keeps on repeating
Repeating

So free my mind
All the talking
Wasting all your time
I'm giving all
That I've got

If you want me
If you need me
I'm yours
If you want me
If you need me
I'm yours
If you want me
If you need me
I'm yours
If you want me
If you need me
I'm yours

If you want me
If you need me
I'm yours
If you want me
If you need me
I'm yours",False,True,16566225.0,Not Found
13809,Alan Gomez,https://open.spotify.com/artist/6oMRQ5H3A2XA5I3RG3leni,Butakera,Butakera,single,spotify:track:60DHrnRAhNJMy4WeEf23NH,0.871,0.563,1.0,-6.422,0.0618,0.56,0.0,0.0665,0.457,88.96,143402.0,https://www.youtube.com/watch?v=bBwOrwd4WDo,LA JOAQUI Ft El Noba & Alan Gomez - BUTAKERA,LA JOAQUI Canal Oficial,72361544.0,396915.0,5068.0,"#LaJoaqui #ElNoba #AlanGomez #Butakera

LA JOAQUI Ft El Noba & Alan Gomez - BUTAKERA 

•Escucha mi musica en:
•Spotify ▶ https://bit.ly/LaJoaquiSpotify​ 
•Apple Music ▶ https://bit.ly/LaJoaquiApple​ 
•Deezer ▶ http://bit.ly/JoaquiDeezer​ 

GOAT Records

•Seguime en:
▶ Facebook: https://www.facebook.com/LaJoaquiOficial
▶ Instagram: https://www.instagram.com/lajoaqui​
▶ Twitch: https://www.twitch.tv/LaJoaquiOficial​

Letra: 

La Joaqui
Vos decime butakera
Me subo a tu nave te rolo te pongo los temas que vos mas quieras
La verdadera, escondemo' los fierros en la guantera
Entro en un chanteo bien fina bien wacha bien turra bien facha me gusta tu jacha
Con todos los vago' en la chata bien ancha, me calzo botines si embarran la cancha. 
No es la nave es el piloto, vos decime butakera en tu tutú puse mi toto
Saquemos un par de fotos, mientras colgas tu moto, con esta barbie de copiloto
Si tu novio no la cuelga reina pa'  mi estas soltera
Soy alta segunda me la chupa ser primera
Si tu novio no acelera reina pa mi estas soltera
Me estoy cogiendo la escena 
Brr, tu Cr ronronea como gatito x4

El Noba
Butakera ponete las bucaneras, 
picame lo que tengo en la billetera a ese cogollo cortalo con tijera
Ella es mi gauchita le gustan los pilotos 
Me gusta cuando baila cuando me mueve el toto 
Le gustan los turritos con cadena de oro
no compra con los chetos no compra con los loros 
Y ando empilchado de Lacoste, me encanta cuando sirve el postre
Me gusta verte desnudita, que pida chirlo en la colita 
Me gusta que sea atrevida, que vaya al frente si la agitan
que haga movida, haga platita
Cuando la ven de lejos saben que
Butakera, me gusta cuando en la chata le manda primera
De todas esas turras vos la que llega, 
Yo soy el que te gusta es El Noba y te re suena
Butakera ponete las bucaneras, 
picame lo que tengo en la billetera a ese cogollo cortalo con tijera",True,True,57207647.0,Not Found
