Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,Genre
17800,The Score,https://open.spotify.com/artist/2q3GG88dVwuQPF4FmySr9I,Fighter,Metamorph,album,spotify:track:4gi2kndWShH9kDbb9kBfs6,0.521,0.835,8.0,-3.717,0.0728,0.0259,0.00011,0.091,0.482,160.031,156667.0,https://www.youtube.com/watch?v=SJvvhxVsTAM,The Score - Fighter (Official Music Video),The Score,161673.0,8507.0,454.0,"Fighter, the official music video. Shot exclusively at our live show in Mexico City.

Stream/Download our new album 'Metamorph' Now: https://ingrv.es/metamorph-TheScore

Subscribe for more official content from The Score: https://TheScore.lnk.to/YTSubscribe

Exclusive Merch: https://thescoremusic.myshopify.com

Best of The Score: https://goo.gl/NVY8CP

Connect with The Score:
http://www.thescoremusic.com
https://instagram.com/thescoremusic
https://twitter.com/thescoremusic
https://facebook.com/TheScoreOfficial

Lyrics: 
Give me the lights, give me the hate
give me the pressure
Nowhere to run, nowhere to hide 
pain is pleasure 
I hear the wolves calling my name 
no surrender  
Here only the strong survive 

Don’t need a sign, nothing divine’s gonna save me 
I’m a machine, building a dream is what shaped me 
Breaking the door, waging a war, no escaping 
Watch me as I touch the sky 

The blood I taste, is the price I pay 
All my scars will fade 
The monsters in head will become the prey 

I’m a fighter, cutthroat I’m a winner 
Stone cold, my heart is the trigger 
I’m a fighter, one shot heavy hitter 
Can’t stop I’m a natural killa

I am a lion, fear is a lamb to the slaughter
Cut and I bleed, I don’t retreat, I ain’t a martyr 
Killing the dark, I am the light growing stronger 
Watch me as I come alive 

The blood I taste, is the price I pay 
Every blow I take
Nothing ever hurts when you feel no pain 

They say worlds gonna forsake me 
Their poison in my ears won’t shake me 
Feel my inhibitions fading 
Rising up, rising up they ain’t gonna break me",True,True,14428674.0,alternative rock
17801,The Score,https://open.spotify.com/artist/2q3GG88dVwuQPF4FmySr9I,Enemies,Metamorph,album,spotify:track:3LBLmC8gqvt1l43kdpx43w,0.555,0.832,4.0,-5.96,0.0323,0.00967,2.94e-05,0.132,0.3,155.061,161592.0,https://www.youtube.com/watch?v=mz3RwyXlpHc,The Score - Enemies (Official Music Video),TheScoreVEVO,1338770.0,26656.0,630.0,"The Score - Enemies (Official Lyric Video)
Stream/Download our new single ‘Enemies' Now: https://ingrv.es/TheScoreEnemies
Our new album, Metamorph is out now: https://ingrv.es/metamorph-TheScore
Subscribe for more official content from The Score: https://TheScore.lnk.to/YTSubscribe
Exclusive Merch: https://thescoremusic.myshopify.com
Best of The Score: https://goo.gl/NVY8CP
Connect with The Score:
http://www.thescoremusic.com
https://instagram.com/thescoremusic
https://twitter.com/thescoremusic
https://facebook.com/TheScoreOfficial

Lyrics:
Goodbye to my enemies, to my enemies 
They try to beat me but I won’t surrender 
Fear won’t be the death of me, da da death of me 
I won’t go quietly into the night 

My pain is a memory, a memory
Pouring over like the stormy weather 
Won’t get the best of me, best of me 
I won’t go quietly into the light  

Cause I believe, underneath, I won’t ever lose composure
No defeat, won’t retreat hold the line until it’s over 
All my scars, are tattoos they’re a work of art 
I believe, underneath I was born to be a soldier 
Reaching for my destiny 
Goodbye to my enemies 

I fight til the end of me, til the end of me 
Did you think that it would be that easy? 
This ain’t a tragedy, tra tra tragedy 
I’m not going six feet in the ground 

This ain’t a fever dream, it’s reality 
Cut me open and my hearts still beating 
Healed from my injuries, now I’m on my feet
I’m not going six feet in the ground",True,True,17344410.0,alternative rock
17802,The Score,https://open.spotify.com/artist/2q3GG88dVwuQPF4FmySr9I,The Fear,Pressure,single,spotify:track:2cppGOIz0cuDnKoGzrDsJQ,0.498,0.628,7.0,-5.709,0.0317,0.00686,0.0,0.362,0.218,138.099,183853.0,https://www.youtube.com/watch?v=K5U7b_E14cE,The Score - The Fear (Audio),TheScoreVEVO,18690901.0,179916.0,3969.0,"The Score – “The Fear” (Official Audio)
Taken from the Pressure EP

Stream/Download our new album ‘Carry On’ Now: https://TheScore.lnk.to/CarryOn

Subscribe for more official content from The Score: https://www.youtube.com/user/thescorenyc

Exclusive Merch: https://thescoremusic.myshopify.com/

Best of The Score: https://goo.gl/NVY8CP

Connect with The Score:
http://www.thescoremusic.com
https://instagram.com/thescoremusic
https://twitter.com/thescoremusic
https://facebook.com/TheScoreOfficial

Music video by The Score performing The Fear. © 2018 Republic Records, a division of UMG Recordings, Inc.


http://vevo.ly/6c9gcH",True,True,54415511.0,alternative rock
17803,The Score,https://open.spotify.com/artist/2q3GG88dVwuQPF4FmySr9I,Head Up,Metamorph,album,spotify:track:4Y4ldFPbe39m81tRLOcIWd,0.596,0.638,9.0,-5.849,0.0557,0.00494,1.4e-05,0.138,0.269,144.871,169978.0,https://www.youtube.com/watch?v=SYZ4y6iQdvU,The Score - Head Up (Official Music Video),The Score,794432.0,29384.0,970.0,"The Score - Head Up (Official Music Video)

Stream/Download our new single ‘Head Up ’ and our New EP, 'Chrysalis' Now: https://ingroov.es/chrysalis

Subscribe for more official content from The Score: https://TheScore.lnk.to/YTSubscribe

Exclusive Merch: https://thescoremusic.myshopify.com

Connect with The Score:
http://www.thescoremusic.com
https://instagram.com/thescoremusic
https://twitter.com/thescoremusic
https://facebook.com/TheScoreOfficial

Lyrics:
Lately I’ve been feeling so alone
Can someone give the antidote to me so I can 
Finally understand where I belong 
The world outside to me is like an ocean and I can’t swim 

I’m losing my grip 
Caught up in the current 
Won’t drown in this ship 

I can’t swim 
I’m starting to slip
I’m running out of breath
I’m scared to death 

I try to keep my head up up up 
Up above the water 
I try to keep my head up up up 
Keep from going under, keep from going under 
As long as air’s in my lungs, blood’s in my veins, I’m not going down this way 
I try to keep my head up up up 
Up above the water 

If I hit the bottom will I break? 
Cause I’ve been there before a million times but I don’t know how much more of this I can take 
I’m at the surface, what is my purpose? It’s making me nervous cause I can’t swim 

Holding on, still holding on, how’d it get so deep?
Holding on, still holding on, I’m running out of breath I’m scared to death",True,True,25123540.0,alternative rock
17804,The Score,https://open.spotify.com/artist/2q3GG88dVwuQPF4FmySr9I,Never Going Back,ATLAS,album,spotify:track:5k02Wjsu2MdpF3c9VFQD0k,0.546,0.619,6.0,-6.09,0.042,0.0122,0.0,0.0585,0.625,159.982,197680.0,https://www.youtube.com/watch?v=vqNjxIZ6AnE,The Score - Never Going Back (Official Audio),TheScoreVEVO,17309845.0,168613.0,3215.0,"The Score – “Never Going Back” (Official Audio)
Taken from the album ATLAS

Stream/Download our new album ‘Carry On’ Now: https://TheScore.lnk.to/CarryOn

Subscribe for more official content from The Score: https://TheScore.lnk.to/YTSubscribe

Exclusive Merch: https://thescoremusic.myshopify.com/

Best of The Score: https://goo.gl/NVY8CP

Connect with The Score:
http://www.thescoremusic.com
https://instagram.com/thescoremusic
https://twitter.com/thescoremusic
https://facebook.com/TheScoreOfficial

Music video by The Score performing Never Going Back. © 2017 Republic Records, a division of UMG Recordings, Inc.

http://vevo.ly/XI3Ltr",True,True,43315584.0,alternative rock
17805,Ofenbach,https://open.spotify.com/artist/4AKwRarlmsUlLjIwt38NLw,Wasted Love (feat. Lagique),I,album,spotify:track:1cYyZ1N98GyRS3cMcccFHd,0.734,0.855,6.0,-4.578,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,139563.0,https://www.youtube.com/watch?v=XzLGcLw3cHc,Ofenbach - Wasted Love (feat. Lagique) [Official Music Video],Ofenbach,42846803.0,317169.0,2319.0,"Stream/Download Ofenbach’s new single here : https://topsifyfr.lnk.to/wastedlove

Follow Ofenbach on :
Facebook https://www.facebook.com/weareofenbach/
Instagram https://www.instagram.com/ofenbachmusic/
Tik Tok https://vm.tiktok.com/J2PqoCC/
Official Website : http://www.weareofenbach.com/
Merch : https://difymusic.com/ofenbach

A music video directed by Franck Trozzo Kazagui

Starring Dima Bekmaev & Masha Goncharenko.

Production Company: Eddy 
Executive Producer: Benjamin Benhamou.
Line Producer: Laurene Furlan

Service Production: Family Production
Producer: Alena Babenko.
Producer Assistant: Dima Shopin
1st A.D: Nadia Lyudchik
Production Designer: Daniil Dubrovskiy
Production Manager: Viktor Pomin

Cinematographer: Fabio Caldironi.
1st Assistant Camera: Oskar Dainega.
Focus Puller: Kostya Ovcharenko.
Camera Dept: Vania Graligrov.
Steadicam: Adrew Smith.
Gaffer: Andrei Barsukov.
Generator: Viktor Pomin.
SFX: Grisha.

Art Dept: Daniil Dubrovskiy.
Car Dept: Vitaly Car.
Casting Dept: Tatiana.

Styling: Pavel Baklagin.
Hair & Makeup: Maria Lastoveckaya.

Editor: András Guti.
VFX: Clément Milot.
Colorist: Emiliano Serantoni 

Thanks to Thierry Audurand,  Saltwater Films & Everest Studio for their precious help.

(C) 2021 Ofenbach Music, under exclusive license to Elektra France / Warner Music France, a Warner Music Group Company.",True,True,306239899.0,Not Found
17806,Ofenbach,https://open.spotify.com/artist/4AKwRarlmsUlLjIwt38NLw,Shivers - Ofenbach Remix,Shivers (Ofenbach Remix),single,spotify:track:1eGlStOBtFJ6Oc4hhN5tUR,0.861,0.832,2.0,-3.35,0.0457,0.0119,0.0,0.0461,0.917,126.989,187248.0,https://www.youtube.com/watch?v=ne5FKt5fty0,Ed Sheeran “Shivers” Ofenbach Remix (Official Audio),Ofenbach,2331631.0,14327.0,166.0,Stream/Download here : https://es.lnk.to/Shivers-Ofenbach-Remix,True,True,48597705.0,Not Found
17807,Ofenbach,https://open.spotify.com/artist/4AKwRarlmsUlLjIwt38NLw,Hurricane,I,album,spotify:track:3P3i2ratUjex3HJEF8aAVi,0.56,0.851,2.0,-2.851,0.0486,0.225,2.9e-06,0.177,0.461,125.947,147140.0,https://www.youtube.com/watch?v=82sfvXuF5w0,Ofenbach & Ella Henderson - Hurricane (Official Video),Ofenbach,20892803.0,149137.0,1672.0,"Stream Ofenbach & Ella Henderson’s new single here : https://topsifyfr.lnk.to/hurricane

Video directed by Rosemary
Produced by X-Track 

Follow Ofenbach on : 
Facebook https://www.facebook.com/weareofenbach/
Instagram https://www.instagram.com/ofenbachmusic/
Tik Tok https://www.tiktok.com/@ofenbach/
Official Website : http://www.weareofenbach.com/
Merch : https://difymusic.com/ofenbach

Follow Ella Henderson on : 
Facebook https://www.facebook.com/EllaHendersonMusic
Instagram https://www.instagram.com/official_ellahenderson/
Tik Tok https://www.tiktok.com/@ellahendersonofficial/
Official Website  https://www.ellahenderson.co.uk/ 

(C) 2021 Ofenbach Music, under exclusive license to Elektra France / Warner Music France, a Warner Music Group Company",True,True,106099716.0,Not Found
17808,Ofenbach,https://open.spotify.com/artist/4AKwRarlmsUlLjIwt38NLw,Love Me Now (feat. FAST BOY),I,album,spotify:track:2roaRzXYbXDakP5sadaPBh,0.651,0.832,9.0,-4.29,0.0388,0.081,0.0,0.312,0.426,122.016,152582.0,https://www.youtube.com/watch?v=ulUjvYGVkm8,Ofenbach - Love Me Now (feat. FAST BOY) [Official Music Video],Ofenbach,2993393.0,17260.0,172.0,"Stream/Download “Love Me Now (feat FAST BOY)” on Ofenbach’s new album : https://ofenbach.lnk.to/albumI

Follow Ofenbach on : 
Instagram https://www.instagram.com/ofenbachmusic/ 
Tik Tok https://www.tiktok.com/@ofenbach/ 
Facebook https://www.facebook.com/weareofenbach/ 
Merch : https://difymusic.com/ofenbach 
(C) 2022 Ofenbach Music, under exclusive license to Elektra France / Warner Music France, a Warner Music Group Company

Director : Amaro Shake
Director of photography : Antoine Carpentier
Production : French Lab Agency
Producers : Louison & Iris
Production manager : Théo Mariaggi
Production assistants : Ibrahim Doumbia, Tristan Seguin
1st assistant director : Jacques Mady
Assistant director : Marion Renerre
1st AC : Charles Kapandji
2nd AC : Théo Benincasa
Gaffer : Benjamin Hudelot
Electrician : Lauriane Pataud
Steadicamer : Arthur Dilouya
Set designer master : Valérie Strano
Set construction : Alice Morand, Gaëtan Raggi
Stylist : Axelle Teixeira
Assistant stylist : Océana Henriques Tomé
Make-up : Sibylle Desclaux
Hairdresser : Emma Trote
Location manager : Brice Boscher (Nice Prod)
Runners : Nicolas Métal, Pierre Jennet
Chief editor : Antoine Person
Color grading : Alexis Muller (Keepgrading)
Dansers : Ines Penot, Djybril Denai
Virtual production : VPH, Lacen Studio
Tanks to Cininter

#ofenbach #LoveMeNow",True,True,14417954.0,Not Found
17809,Ofenbach,https://open.spotify.com/artist/4AKwRarlmsUlLjIwt38NLw,Be Mine,Be Mine,single,spotify:track:2KklXplRtxMsBYo474Es0w,0.779,0.666,5.0,-7.361,0.0482,0.194,0.000556,0.0576,0.507,123.024,161322.0,https://www.youtube.com/watch?v=oNWOC_Pvo4w,Ofenbach - Be Mine (Official Video),Ofenbach,132473363.0,919891.0,12952.0,"Stream / Buy ""Ofenbach - Be Mine"" : https://OfenbachFR.lnk.to/bemineAY 

Follow us on :

https://www.facebook.com/weareofenbach
https://www.instagram.com/ofenbachmusic
https://twitter.com/ofenbachmusic
https://soundcloud.com/weareofenbach


PRODUCTION COMPANY - Boogie Nights
PRODUCERS  Jérôme Cendron / Romain Daubeach / Jonas Ramuz / OFENBACH / WEA
DIRECTOR - Richard F.Coelho 
PRODUCTION DIRECTOR  Jean-Pascal Mabille 
ACTRESS  Johanna Bros
ASSITANT DIRECTOR Mathieu Perez
PHOTOGRAPHY DIRECTOR Didier Daubeach
SOUND ENGINEER Corto Vaclav 
LOCATION MANAGER  Augustin Royer
GENERAL MANAGER Gilles Mayaux
CHIEF ELECTRICIAN  Sidney Baucheron
CHIEF MACHINIST Gaston GRANDIN
SET DECORATOR  Surya Gaye
SHIBARI ARTIST Amaury Grisel
MAKE UP ARTIST Cindy BOHNN
STYLIST Natalie Van Der Meulen
CLOTHES Dorian & Cesar are dressed courtesy of Levi’s.
POST PRODUCTION DLP Paris 
EDITING : Kate Mc Mullen


Ofenbach « Be Mine »
(P) & (C) 2016. Ofenbach Music, licence exclusive Big Beat Paris / Warner Music France, a Warner Music Group Company
- 
700 Million de streams & 300 million de vues Youtube en tout juste deux ans, voici le CV extraordinaire du duo electro-rock parisien Ofenbach. 
#1 Shazam Dance Monde durant 14 semaines, une vingtaine de synchros dans le monde, 16 disques de platine et 10 disques d’or, le parcours d'Ofenbach promet encore de belles surprises… Après 3 Tournées Européennes, 2 Tournées US & 1 tournée en Asie, ils dévoilent en 2019 un projet d’EP qui inclut leur tube PARADISE, ainsi que 5 inédits, dont des collaborations avec les américains de Portugal. The Man et The Bamboos, et leur dernier single : ROCK IT !",True,True,292787620.0,Not Found
