Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,Genre
7600,Julio Jaramillo,https://open.spotify.com/artist/6HqPNOo6OV9rPbEY7MP9T8,Reminiscencias,El Ruiseñor de America,album,spotify:track:0D337qdSUzMPXmrW20Mn5L,0.757,0.418,7.0,-8.278,0.0492,0.59,4.6e-06,0.198,0.729,79.338,134881.0,https://www.youtube.com/watch?v=xntwGDWac4Y,"Reminiscencias, Julio Jaramillo - Video Oficial",Codiscos,10396503.0,40329.0,1142.0,"Escucha el éxito musical titulado, ""Reminiscencias"", del artista Julio Jaramillo. ¡Compártelo! y Suscríbete a nuestro canal aquí: 👉 https://goo.gl/1z4y2D 👈
Revive más Música Popular aquí:  https://goo.gl/JjicXN 

Escúchalo en las plataformas digitales:
YouTube Music: https://bit.ly/313HYUX
Apple Music: https://goo.gl/gvfRLj
Spotify: https://goo.gl/dW39XG
Deezer: https://goo.gl/TP4CSR
Claro Música: https://bit.ly/3hMAlrm

Autor: Luis Aguirre Pinto

Síguenos:
Facebook: http://www.facebook.com/codiscos
Google+:http://google.com/+codiscos
Twitter: http://www.twitter.com/Codiscos
Instagram: http://www.instagram.com/codiscos
Web: http://www.codiscos.com

#Reminiscencias #JulioJaramillo #MusicaPopular

Letra:

Amada es imposible 
Borrar de mi memoria 
Me persigue el recuerdo 
De tu extraño mirar

Esa risa tan tuya
Tus labios tentadores 
Que dejaron su encanto 
Prendido en mi ansiedad

En mi alma vagabunda 
Se fundió el alma tuya 
Como el llano se funde 
Cuando lo besa el sol

Por eso aunque otros labios 
Me dieron su ternura 
Ninguno como el tuyo 
Llego a mi corazón

Fueron los ojos tuyos 
Temas de mis canciones 
Fueron los labios tuyos 
Música en mi cantar 
Y ahora son tus ojos 
Mi pena y mis dolores 
Son esos labios tuyos 
Mi destino fatal

Dicen que con el tiempo los recuerdos se esfuman
Se ahonda en el olvido lo que fue una pasión
Mentira, cuando mueras y bajas a mi tumba 
Verás que aún por ti arde la llama de mi amor

En mi loca bohemia 
He amado a otras mujeres 
Con la fe infinita 
Del que quiere olvidar 
Mas siempre me atormentan 
Tus ojos soñadores 
Y nostálgicamente suspiro al evocar

Que de reminiscencias 
Hay en los sueños míos 
Crepúsculos enteros 
He llorado por ti 
Que aún están mis ojos 
Del llanto humedecidos 
Evocando esas horas 
Que aún viven en mí

#Codiscos",False,False,23288580.0,Not Found
7601,Julio Jaramillo,https://open.spotify.com/artist/6HqPNOo6OV9rPbEY7MP9T8,Rondando Tu Esquina,El Ruiseñor de America,album,spotify:track:4vhU2Qz2DLYmOMCd5UqKph,0.877,0.295,3.0,-18.302,0.0493,0.873,0.0,0.283,0.787,109.379,158377.0,https://www.youtube.com/watch?v=G1fwTUX8J88,JULIO JARAMILLO - RONDANDO TU ESQUINA,Wall-E,23783427.0,90177.0,2436.0, ,False,False,28131019.0,Not Found
7602,Julio Jaramillo,https://open.spotify.com/artist/6HqPNOo6OV9rPbEY7MP9T8,No Me Toquen Ese Vals,El Ruiseñor de America,album,spotify:track:1vJ8M7MoyGUtKNDACHQzA7,0.708,0.407,0.0,-7.86,0.0424,0.709,0.0,0.0938,0.53,146.999,152353.0,https://www.youtube.com/watch?v=hYKJdPYglu4,No me toquen ese Vals JULIO JARAMILLO,F0RAJID0,11898637.0,15419.0,689.0,JULIO ALFONSO JARAMILLO en la pelicula dedicada a su padre,False,False,11354707.0,Not Found
7603,Julio Jaramillo,https://open.spotify.com/artist/6HqPNOo6OV9rPbEY7MP9T8,Que Nadie Sepa Mi Sufrir,30 Mejores,album,spotify:track:13ZRVSoA9lHGXXHDC5w4gF,0.715,0.401,2.0,-7.688,0.201,0.502,0.0,0.103,0.692,166.253,162587.0,https://www.youtube.com/watch?v=pKMX9FbNSLM,"Que Nadie Sepa Mi Sufrir, Julio Jaramillo - Video Letra",Codiscos,3626167.0,21293.0,329.0,"Te invitamos a que escuches este gran tema de Julio Jaramillo titulado, ""Que Nadie Sepa Mi Sufrir"". ¡Compártela! y Suscríbete a nuestro canal aquí: 👉 https://goo.gl/1z4y2D 👈
Escucha el álbum completo aquí: 👉 https://goo.gl/JjicXN 👈

Escúchalo en las plataformas digitales:
YouTube Music: https://bit.ly/2XOuLMJ
Apple Music: https://goo.gl/gvfRLj
Spotify: https://goo.gl/dW39XG
Deezer: https://goo.gl/TP4CSR

Autor: Amato Angel / Enrique Dizeo

Síguenos:
Facebook: http://www.facebook.com/codiscos
Google+:http://google.com/+codiscos
Twitter: http://www.twitter.com/Codiscos
Instagram: http://www.instagram.com/codiscos
Web: http://www.codiscos.com

#JulioJaramillo #QueNadieSepaMiSufrir #Popular

Letra:

No te asombres si te digo lo que fuiste
Una ingrata con mi pobre corazón
Porque el fuego de tus lindos ojos negros
Alumbraron el camino de otro amor
Porque el fuego de tus lindos ojos negros
Alumbraron el camino de otro amor
Amor de mis amores
Reina mía ¿qué me hiciste?
Que no puedo conformarme
Sin poderte contemplar
Ya que pagaste mal mi cariño tan sincero
Lo que conseguirás
Que no te nombre nunca más
Amor de mis amores
Si dejaste de quererme
No hay cuidado que la gente
De eso no se enterará
¿Qué gano con decir
¿Que una mujer cambió mi suerte?
Se burlarán de mí, que nadie sepa mi sufrir
Y pensar que te adoraba ciegamente
Que a tu lado como nunca me sentí
Y por esas cosas raras de la vida
Sin el beso de tu boca yo me vi
Y por esas cosas raras de la vida
Sin el beso…

#Codiscos",True,True,8966589.0,Not Found
7604,Julio Jaramillo,https://open.spotify.com/artist/6HqPNOo6OV9rPbEY7MP9T8,Te Esperaré,El Ruiseñor de America,album,spotify:track:6vTqiVUhzfRIL8hSR6bF9C,0.503,0.449,7.0,-6.515,0.0465,0.358,0.0,0.174,0.493,168.859,154129.0,https://www.youtube.com/watch?v=GlTQr0MICu8,JULIO JARAMILLO...TE ESPERARÉ,sigifredo rodríguez jiménez,19411.0,218.0,6.0,EL RUISEÑOR DE AMÉRICA,False,False,9036362.0,Not Found
7605,Julio Jaramillo,https://open.spotify.com/artist/6HqPNOo6OV9rPbEY7MP9T8,Devuelveme El Corazon,Coleccion De Oro 20 Temas Originales,album,spotify:track:21FcrSXjomp8yQTQaNOcoD,0.788,0.263,5.0,-11.808,0.0756,0.707,1.94e-06,0.152,0.521,100.898,178907.0,https://www.youtube.com/watch?v=SYBoxdtV-Rc,Julio Jaramillo - Devuélveme el Corazón.,With love for you,382918.0,2746.0,92.0, ,False,False,2106873.0,Not Found
7606,Julio Jaramillo,https://open.spotify.com/artist/6HqPNOo6OV9rPbEY7MP9T8,Te Odio y Te Quiero,El Ruiseñor de America,album,spotify:track:1Pow8Tzgl0CE4xyetxIyId,0.799,0.304,5.0,-17.951,0.0443,0.134,0.0,0.289,0.869,110.876,189577.0,https://www.youtube.com/watch?v=PuYPEEhryrE,Julio Jaramillo - Te odio y te quiero,Isaac Velazquez,8499921.0,31719.0,1038.0, ,False,False,9905795.0,Not Found
7607,Los Cafres,https://open.spotify.com/artist/2ST5XwWB4uXGKk2NXP8DUI,Tus Ojos,Suena la Alarma,album,spotify:track:6yyrsrci6u2nreFlhXSy3J,0.853,0.48,8.0,-9.052,0.0512,0.0234,0.000618,0.0323,0.815,92.157,254865.0,https://www.youtube.com/watch?v=UdITqp3EmHI,"Los Cafres - Tus ojos (DVD ""25 años"" Video oficial)",PopArt Discos,184879889.0,445351.0,6810.0,"Suscribite al canal de Popart https://bit.ly/2tXBQvz CONSEGUÍ ""LOS CAFRES - 25 AÑOS DE MÚSICA"" EN TODO EL MUNDO EN:
https://itunes.apple.com/ar/album/los-cafres-25-anos-de-musica/id721710302

Escuchalo En Spotify:
http://open.spotify.com/album/6zhjig78tafXcTTZmjO752

Escuchalo En Deezer:
http://www.deezer.com/album/7047278

ARTISTA: LOS CAFRES
TEMA: TUS OJOS
EXTRAÍDO DEL ÁLBUM ""25 AÑOS DE MÚSICA""

Playlist oficial http://www.youtube.com/watch?v=UdITqp3EmHI&list=PLu-6KovYENmspsxqvdhuGJ0Z7znVNIyxa
Playlist Capítulos ""25 años"": http://www.youtube.com/watch?v=QvPO1rk73lc&list=PLFE728818E5B5B94C
http://www.loscafres.net
http://www.facebook.com/loscafrespaginaoficial
http://www.twitter.com/loscafres
http://google.com/+loscafresoficial
#LosCafres25

""Tus Ojos"" (Versión 25 años) es el primer corte adelanto del material por el 25 aniversario de Los Cafres, tema originalmente grabado en el año 1996 e incluido en el álbum Suena la alarma (1997). El álbum será editado a mediados del mes de Octubre por el sello Popart Discos / Instinto Musica.
 
Los Cafres, emblema fundacional del reggae roots en español, cumplen y celebran 25 años de trayectoria. La banda liderada por Guillermo Bonetto se propone un repaso por su historia a través de las canciones que los hicieron grandes, del camino que recorrieron desde su debut en el año 1987 en el pub ""Funk"" de la calle Santa Fé (Buenos Aires) hasta los Carnavales de Puntarenas en Costa Rica ante 200 mil personas en 2013. Desde Frecuencia Cafre con Errol Brown hasta Instinto o El Paso Gigante con Jim Fox. ¿Quién da más? Suena la alarma. Hombre simple. Barrilete. Discos, canciones, giras, historias, emociones.
 
Para celebrar sus 25 años con la música, Los Cafres proponen una preciosa colección de canciones con la fuerza de las buenas melodías y la vigencia de la música que vibra desde su alma. Una selección de canciones reversionadas al sonido Cafre de hoy, que es el de siempre, aunque con la sutileza del tiempo y la alegría de la celebración.
 
""Tus Ojos"" (Versión 25 años) fue dirigido por Octavio Lovisolo que trabajó anteriormente con Rata Blanca, Los Auténticos Decadentes y Guasones entre los más destacados.
 
El video fue filmado en La Usina Del Arte a 14 cámaras HD,
más de 40 personas trabajaron en el proyecto, en lo que fueron 2 días de pruebas y 8 de rodaje, una experiencia diferente para lo que es la grabación de un dvd.
El sonido está totalmente grabado en la locación y en distintos ambientes.
 
Podemos ver a la banda en plena acción sobre el escenario, ubicada en forma circular y con Guillermo Bonetto en el centro de la escena. Al grupo se le suma un cuarteto de cuerdas que eleva la canción a un nivel superior y le da una calidad única a un tema que de por si es una de las composiciones más bellas y finas de Los Cafres.
 
Se realizó una iluminación especialmente diseñada para cada canción y esto se puede apreciar claramente en el ambiente donde transcurre el videoclip, sobre todo en las tonalidades de luz que recorren desde los colores más oscuros a los más claros.
""Tus Ojos"" (Versión 25 años) cuenta con la utilización de la técnica ""Mapping"" que es la aplicación de una técnica 3D que permite dar una iluminación y relieve mucho más detallado a la superficie de un objeto, esto se puede apreciar tanto sobre el escenario como en el techo y las paredes del lugar.
 
Desde el 15 de Agosto y hasta la fecha de lanzamiento de su material aniversario, la banda compartirá anécdotas y detalles de su historia a través de una serie de capítulos digitales en formato documental que serán lanzadas en forma exclusiva a través de sus redes sociales.

CAPÍTULO 1
http://www.youtube.com/watch?v=QvPO1rk73lc

CAPÍTULO 2 -- EL ORIGEN
http://www.youtube.com/watch?v=8SNIn3FmdyU
 
CAPÍTULO 3 -- EL CASSETTE
http://www.youtube.com/watch?v=jZVHsh1sUQw
 
CAPÍTULO 4 -- LA SIEMBRA (BARES Y SOTANOS)
http://www.youtube.com/watch?v=MYewJx_ssME

Más información en Redes Sociales:
www.facebook.com/loscafrespaginaoficial
www.twitter.com/loscafres
google.com/+loscafresoficial
www.loscafres.net
#LosCafres25


Somos PopArt Discos y encontranos en:

Facebook: https://www.facebook.com/popartdiscografica/ 
Instagram: https://www.instagram.com/popartdiscos/ 
Twitter: https://twitter.com/PopArtDiscosOK",True,True,118676762.0,Not Found
7608,Los Cafres,https://open.spotify.com/artist/2ST5XwWB4uXGKk2NXP8DUI,Casi q' me pierdo,El Paso Gigante,album,spotify:track:0Nj3EM5QMCIdTbWM3wzJGR,0.697,0.638,8.0,-5.246,0.091,0.0216,0.00286,0.103,0.598,165.929,265691.0,https://www.youtube.com/watch?v=7pzb-3YE7C4,Los Cafres - Casi q` me pierdo (video oficial) HD,PopArt Discos,110668761.0,240028.0,3988.0,"Los Cafres - Casi q` me pierdo (video oficial) HD
http://www.popartdiscos.com
CONSEGUI ""CASI Q´ ME PIERDO"" EN TODO EL MUNDO EN:
https://itunes.apple.com/ar/album/el-paso-gigante/id464544628
http://open.spotify.com/album/1kJD3mYufavAaI1IZwrP3i
http://www.deezer.com/album/1277112

ARTISTA: LOS CAFRES.
TEMA: CASI Q' ME PIERDO. 
EXTRAIDO DEL ALBUM ""EL PASO GIGANTE""
EDITADO POR SUBTERRANNIA RECORDS EN 2011.

Los Cafres están en la cresta de la ola de los mejores exponentes del reggae en español, una música verdaderamente popular en toda América Latina que suma fans día tras día. Por supuesto, es una banda clave en la historia del género en Argentina: se formaron a  finales de los años '80 y desde ese momento editaron 12 discos de reggae orientado en todas las direcciones posibles, recibieron numerosos reconocimientos y premios y se convirtieron en la banda más popular del género en Argentina. Este video de ""Casi que me pierdo"" es el primer corte del disco ""El paso gigante"", editado en 2011 y producido por Jim Fox, una leyenda de extensa trayectoria con grandes artistas del reggae como Don Carlos, Gregory Issacs, Black Uhuru e Israel Vibration entre otros.

http://www.loscafres.com.ar/

+ Info LOS CAFRES:
http://www.instagram.com/loscafres
http://www.facebook.com/loscafrespaginaoficial
http://www.twitter.com/loscafres

- Redes PopartDiscos:
http://www.instagram.com/popartdiscos
http://www.facebook.com/popartdiscografica
http://www.twitter.com/popartdiscosok

Suscribite al canal de Popart Discos: https://bit.ly/Popart_YouTubeChannel

#LosCafres #ElPasoGigante #PopartDiscos",True,True,78422991.0,Not Found
7609,Los Cafres,https://open.spotify.com/artist/2ST5XwWB4uXGKk2NXP8DUI,Bastará,Barrilete,album,spotify:track:5fRgvfgF4TM947Gi6qOlcF,0.734,0.604,8.0,-5.916,0.0548,0.205,3.12e-06,0.254,0.927,84.965,279920.0,https://www.youtube.com/watch?v=afBhdRSCMSQ,Los Cafres - Bastara (video oficial) [HD],PopArt Discos,66914634.0,164588.0,3988.0,"Los Cafres - Bastara (video oficial)
http://www.popartdiscos.com
Escucha ""Bastará"" en las plataformas digitales:
https://itunes.apple.com/ar/album/barrilete/id280410670
http://open.spotify.com/album/68CATT5x7h27zl3KKnLM3g
http://www.deezer.com/album/199362

ARTISTA: LOS CAFRES. 
TEMA: BASTARA. 
EXTRAIDO DEL ALBUM ""BARRILETE""
EDITADO POR SUBTERRANNIA RECORDS EN 2007.
http://www.loscafres.com.ar/

+ Info LOS CAFRES:
http://www.instagram.com/loscafres
http://www.facebook.com/loscafrespaginaoficial
http://www.twitter.com/loscafres

- Redes PopartDiscos:
http://www.instagram.com/popartdiscos
http://www.facebook.com/popartdiscografica
http://www.twitter.com/popartdiscosok

Suscribite al canal de Popart Discos: https://bit.ly/Popart_YouTubeChannel

#LosCafres #Bastará#PopartDiscos",True,True,57412892.0,Not Found
