Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,Genre
20600,Oruam,https://open.spotify.com/artist/4yGgbQJMq9orWypwqtdzYT,Poesia Acústica 13,Poesia Acústica 13,compilation,spotify:track:7qoIhutxU269Zqo9PG5IOj,0.572,0.579,10.0,-7.242,0.128,0.469,0.0,0.136,0.5,127.982,620696.0,https://www.youtube.com/watch?v=69-jnA4QLSM,"Poesia Acústica #13 - Mc Cabelinho,Tz da Coronel,Oruam,L7NNON,Chefin,N.I.N.A, Chris,Xamã,Luisa Sonza",PineappleStormTV,87295174.0,1609360.0,40180.0,"Uma Realização Pineapple Storm Records.

Escute o Poesia 13 na sua plataforma de música preferida:
https://orcd.com/poesiaacustica13

Sigam
https://instagram.com/pineapplepnpl
https://instagram.com/casapnpl
https://instagram.com/mccabelinho
https://instagram.com/tzdacoronel
https://instagram.com/oruam__
https://instagram.com/l7nnon
https://instagram.com/chefinoficial
https://instagram.com/ninadoporte
https://instagram.com/chrismcoficial
https://instagram.com/euxama
https://instagram.com/luisasonza
https://instagram.com/salvemalak

Música - Poesia Acústica 13
Letra - Mc Cabelinho, Tz da Coronel, Oruam, L7NNON, Chefin, N.I.N.A, Chris, Xamã, Elana Dara e Luisa Sonza
Voz - Mc Cabelinho, Tz da Coronel, Oruam, L7NNON, Chefin, N.I.N.A, Chris, Xamã, Luisa Sonza
Produção Musical: Malak
Violão: Daniel Hunter
Baixo: Udson Bass
Teclado: Fabrício Tenório
Mixagem: Suarez e Drakoz
Master: Drakoz

Produção Executiva - Paulo Alvarez | @pauloalvarezz

Produtora Audiovisual: Fresh Mind Co. 
Direção Geral : Uriel Calomeni
Assistente de Direção: Gabriel Teixeira 
Direção Fotografia: Gabriel Gomez
Operação de Ronin : Christoffer Pixinine 
Operador de Camera: Brandon Barcellos 
Assistente de Câmera: Renan Herison
Fotografia Still: Felipe Alberto 
Direção de Produção: Amanda Carvalho 
Assistente de Produção: Igor Vargas e Gabriel Leão
Direção de arte: Barbara Donatello
Cenografia: Pedro Azevedo
Produção Executiva de Arte: Bruna Alves
Produção de Arte Set: João Pedro Lins
1° Assistente de Arte: Lucas Zas
Aderecista: Alexandra Marinho
2° Aderecista: Igor 
1° Assistente de Produção de Arte Set: Maria Clara Lins
Contrarregra: Gabriel Macedo e Guilherme Doria
Assistente de Contrarregra: Felipe 
Upgrade iluminação cinematográfica
Gaffer: Gabriel Escava
Chefe máquinaria: Éder lopes
1 ass máquinaria: Mazinho Freitas 
Chefe de elétrica: Adriano Almeida
1 Ass de Eléctrica: Davidson Santos
2 Ass de Eléctrica: Patrick Nalbert
Edição e Montagem: João França
Cor: Rafael Focay

O Poesia 13 foi todo filmado no bar/restaurante/loja da Pineapple, a CASA PNPL, que fica localizada na Rua da Palmeiras n80, em Botafogo no Rio de Janeiro.",True,True,71682526.0,Not Found
20601,Oruam,https://open.spotify.com/artist/4yGgbQJMq9orWypwqtdzYT,Papo de Agustinho,Papo de Agustinho,single,spotify:track:5cCwZJUf8QiCQGnyakhpmF,0.828,0.503,1.0,-6.925,0.125,0.446,0.0,0.139,0.458,111.989,172768.0,https://www.youtube.com/watch?v=ysn8Ifdfry4,Oruam - Papo de Agustinho (prod. NK no Beat),Mainstreet Records,74280012.0,742399.0,9044.0,"Ouça #PapoDeAgustinho em todas as plataformas digitais: https://onerpm.link/PapoDeAgustinho

Se inscreva no canal e ative o sino de notificações para não perder nenhum lançamento!

Ficha técnica 

Direção: Pedro Darua 
Dop: Pedro Darua e Diogo Oliveira 
AD: Matheus Portugal 
Platô: Maurício Barbosa 
Vfx: Túlio Barros  
Collor Grading: Pedro Darua 
Montagem e finalização: Pedro Darua

Composição: Oruam
Produção Musical: NK no Beat
Mix: Ajaxx
Master: Ajaxx

©℗ Mainstreet Records",True,True,24857184.0,Not Found
20602,Oruam,https://open.spotify.com/artist/4yGgbQJMq9orWypwqtdzYT,Horas Iguais,Horas Iguais,single,spotify:track:4m8kG46clzxMxyrDuFo1Uq,0.796,0.618,6.0,-5.295,0.0387,0.229,0.0,0.0737,0.353,120.987,246942.0,https://www.youtube.com/watch?v=hr_83ZXhmOI,WIU & Oruam - Horas Iguais 🕰️💐,30PRAUM,27489310.0,465948.0,16151.0,"fumando da braba eu lembrei de você

•CONTATO•
booking@30praum.com",False,False,19519595.0,Not Found
20603,Oruam,https://open.spotify.com/artist/4yGgbQJMq9orWypwqtdzYT,Peças De Griffe,Trap Funk Star,album,spotify:track:2hu1nbvST1AFS7BNqjLK0W,0.829,0.342,2.0,-9.825,0.534,0.478,0.0,0.179,0.384,130.964,206069.0,https://www.youtube.com/watch?v=-LZ-U4sLj8w,Menor MC - PEÇAS DE GRIFE feat - Oruam  (DJ Matt-D). clipe video  oficial,AVENIDA 41 CLIPES,1723.0,54.0,0.0,"deixem o like 
se escrevam no canal 
deixem seus comentários 
compartilhem 

ativem as notificações  para muito mais vídeos 👍🎵🎧
@MattDoficial 
@menormcoficial_ 
@Mainstreetrecordsoficial 
@SateliteFunk",False,False,13036197.0,Not Found
20604,Oruam,https://open.spotify.com/artist/4yGgbQJMq9orWypwqtdzYT,Assault (Carro Forte),Assault (Carro Forte),single,spotify:track:7BwjZ1jy4B0ZyXTY4YQM9A,0.585,0.622,3.0,-5.958,0.229,0.412,0.0,0.124,0.712,89.754,304000.0,https://www.youtube.com/watch?v=n43oZSY7df0,"Assault ""CARRO FORTE"" - Borges | Orochi | Chefin | Oruam | Bielzin (prod. TKN, Bonk)",Mainstreet Records,70688045.0,819416.0,14591.0,"Ouça o #ASSAULT  em todas as plataformas digitais: https://ONErpm.lnk.to/Assaultcarroforte

Se inscreva no canal e ative o sino de notificações para não perder nenhum lançamento.

https://www.instagram.com/mainstreetrec
https://www.instagram.com/borges.clout
https://www.instagram.com/orochi
https://www.instagram.com/chefinoficial
https://www.instagram.com/oruam_
https://www.instagram.com/iaeebielzin

Composição: Borges, Orochi, Chefin, Oruam, Bielzin
Produção Musical: TKN, Bonk
Mix: Ajaxx
Master: Ajaxx


🎬 Dirigido e Editado por Rafael Carmo

Roteiro/Direção de Fotografia/Color: Rafael Carmo
Produção Executiva/Coordenação de Produção: Marina Novello, Caê Drummond
Co-produção/Produção Artística: Lucas Dias
Steadicam: Fernando Fernandez
Foquista/1 AC: Pablo Brizzi
Logger: Gabriel Miranda
Make: Danielle Leone, Leticia Nemec
Iluminação Criativa: Anderson Batista, Grecco Marcelino, Marco Miagostovich
Direção de Arte: Marcela Travassos
Assistente de Arte: Ana Clara Radovicz, Antonio Rego, Caio Bravo
Assistente Geral: Vinicius Alves, Gabriel Miranda, Weverton Melo, Filipe Paim
Grua: Maurício e Erica (M2 Sena)
Figurino: Viviane Cunha
Assist. Figurino: Rudinik
Maquinista: Alex
Foto Still: AsFotosDeJoão
Making Of: Letícia Carvalho
Cattering: Tio Luiz - Don Q Buffet
Casting: Paulo Victor
Elenco: Paulo Victor, Júlio Abreu, Felipe Kim, Leandro Santos, Sid Batista, Gabriel de Oliveira
Realização: CARMovies Produtora Audiovisual 

Mainstreet Records ©℗",True,True,31963274.0,Not Found
20605,Oruam,https://open.spotify.com/artist/4yGgbQJMq9orWypwqtdzYT,Predestinado,Predestinado,single,spotify:track:7eZCP5YHeqVsIGaPp8y9ac,0.682,0.663,11.0,-6.469,0.264,0.258,0.0,0.0942,0.528,76.212,194211.0,https://www.youtube.com/watch?v=wRMYArTmAJU,Oruam predestinado (clipe oficial 2022),DJ Negão CH_Divulgação,109627.0,1331.0,29.0,,False,False,16705398.0,Not Found
20606,Oruam,https://open.spotify.com/artist/4yGgbQJMq9orWypwqtdzYT,O Tempo É Professor,Vida Cara,album,spotify:track:0IDrhhTieZacVGhcWEl3bL,0.434,0.644,4.0,-7.503,0.0775,0.123,0.0,0.11,0.274,113.884,260339.0,https://www.youtube.com/watch?v=CD_tFnM6Yd0,"Orochi ""O Tempo é Professor"" feat. Mvk Oruam  (prod. RUXN, Kizzy, Galdino, Pugli)",Orochi,2229028.0,67984.0,1671.0,"Ouça #VIDACARA em todas as plataformas digitais: https://onerpm.link/VDCR

6ª faixa do album Vida Cara

Composição: Orochi, Mvk, Oruam
Produção Musical: RUXN, Kizzy, Galdino, Pugli
Rec/Mix: RUXN
Master: 2f-Uflow

©℗ Mainstreet Records",True,True,1949340.0,Not Found
20607,Oruam,https://open.spotify.com/artist/4yGgbQJMq9orWypwqtdzYT,Filho do Dono,Filho do Dono,single,spotify:track:0EuRZKWzNptC1ZuIMFKLxz,0.561,0.437,7.0,-7.512,0.0928,0.209,0.0,0.261,0.362,127.547,210000.0,https://www.youtube.com/watch?v=dUC7TBmzrL4,Oruam ft. MC Cabelinho - Filho do Dono (prod. Heron Martins),Mainstreet Records,56189624.0,631865.0,10484.0,"Ouça #filhododono em todas as plataformas digitais: https://onerpm.link/filhododono

Se inscreva no canal e ative o sino de notificações para não perder nenhum lançamento.

Composição: Oruam, MC Cabelinho
Produção Musical: Heron Martins
Mix: Ajaxx
Master: Ajaxx

©℗ Mainstreet Records",True,True,17715954.0,Not Found
20608,Oruam,https://open.spotify.com/artist/4yGgbQJMq9orWypwqtdzYT,INVEJOSO,INVEJOSO,single,spotify:track:5YURHESoQKz81fL4IxV7NJ,0.627,0.551,6.0,-6.39,0.257,0.15,0.0,0.107,0.457,118.944,276303.0,https://www.youtube.com/watch?v=79KWwlhbOD8,INVEJOSO - Oruam / Chefin / Jhowzin / Raffé (Prod. Bune),DISTRITO 23,135594825.0,1485577.0,17559.0,"Ouça o #invejoso no Spotify:
https://open.spotify.com/track/1yecpnQJ3PL2BtOt8Eon6O?si=6f0fafa5c1114e93

Redes Sociais:
Oruam - https://www.instagram.com/oruam__/
Chefin - https://www.instagram.com/chefinoficial/
Jhowzin - https://www.instagram.com/jhowzin.23/
Raffé - https://www.instagram.com/raffe.og/

Ficha técnica:
Artistas / Compositores:
@oruam__
@Jhowkrlhd 
@RAFFEOG 
@chefin_  
Beat: @bunevl
Mix/Master: @kennedybeatz

Produção Audiovisual: @shotbyraphaelcarvalho
Direção: Raphael Carvalho 
Direção de fotografia: Felipe Ferreira
Edição/Color Grading: Raphael Carvalho 
VFX/SFX: @visualsbygdm
Operador de câmera: Raphael Carvalho 
Still 1: Allan França
Still 2: Gabriel Oliveira
Still 3: Dario Salles
Produção - @23choppasss3 
Produção executiva: Jordan Angel

Contatos: ogdistrito23@gmail.com
Versão brasileira #distrito23
Todos os direitos reservados.",True,True,42933207.0,Not Found
20609,Shubh,https://open.spotify.com/artist/5r3wPya2PpeTTsXsGhQU8O,No Love,No Love,single,spotify:track:08Isz2ETWSBhvIl8UpKYsp,0.768,0.487,4.0,-8.936,0.0431,0.24,0.0,0.175,0.722,137.034,170388.0,https://www.youtube.com/watch?v=6RrEQJNZwPQ,No Love (Official Audio) - Shubh,SHUBH,128231799.0,1794934.0,27485.0,"Singer/Lyrics/Composer - Shubh
Music - Sosa
Mix & Master - thiarajxtt

INSTAGRAM - https://www.instagram.com/shubhworldwide/",True,True,,hip hop music
