Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,Genre
20000,Marcianeke,https://open.spotify.com/artist/5XQWXnMwsvuvCPMneXUbsy,Xipetiao,Xipetiao,single,spotify:track:2NjMCSgDnIZw22PUwWg8lV,0.905,0.771,4.0,-8.41,0.229,0.126,0.0,0.602,0.73,98.01,268980.0,https://www.youtube.com/watch?v=hTXN_uAWjBc,"El Jordan 23 Ft. Marcianeke , Pailita  - XIPETIAO [Prod By. BigCvyu] (VIDEO OFICIAL)",El Jordan 23,17582294.0,106059.0,1729.0,"Instagram :
El Jordan 23 : https://www.instagram.com/el.jordan23/
Marcianeke  : https://www.instagram.com/marcianekeo...
Pailita            : https://www.instagram.com/https://www.instagram.com/pailita.k7k

Prod By : Big Cayu
Director : Films Mauri 
Los Patos Feos Inc  ®",False,True,16251546.0,Not Found
20001,Marcianeke,https://open.spotify.com/artist/5XQWXnMwsvuvCPMneXUbsy,En las Malas y Buenas,En las Malas y Buenas,single,spotify:track:6wwejszmDZkyd00IMSJ1Ob,0.628,0.864,9.0,-3.447,0.135,0.547,1.48e-06,0.152,0.926,177.923,196854.0,https://www.youtube.com/watch?v=qmYt91ewrL8,En las malas y buenas - Arte Elegante & Marcianeke (Prod. Araus Danesi)La estrategia (Video Oficial),Arte Elegante oficial,49834059.0,238568.0,5807.0,"Suscríbete a mi canal aquí: 👉 https://bit.ly/ArteElegante
Escucha toda mi música en tu plataforma favorita:
🎧 https://ONErpm.lnk.to/ArteEleganteAW
✌ Sígueme en:
Instagram: https://www.instagram.com/arteeleganteofficial_/
Facebook: https://www.facebook.com/ARTEELEGANTEOFICIAL 

Disponible en todas las plataformas spotify 
»Arte Elegante: Instagram: https://bit.ly/3i7zS2j​​
Facebook: https://t.ly/0cyy​​
YouTube: https://bit.ly/2GePrYy​​ 
» Marcianeke : 
 Instagram: https://www.instagram.com/marcianekeo...
YouTube: https://www.youtube.com/channel/UC34DaENTpI4kuq7FZrfEOGA
»Araus Danesi
Instagram: https://bit.ly/2EHM2kU​​
Facebook: https://t.ly/FwMU​​
YouTube: https://bit.ly/3cyweNE​​

Orishot
LINKS INSTAGRAM:
https://www.instagram.com/orishot_cl/​
FACEBOOK:
https://www.facebook.com/orishotcl​

Agradecer a la familia arte elegante",True,True,29681919.0,Not Found
20002,Marcianeke,https://open.spotify.com/artist/5XQWXnMwsvuvCPMneXUbsy,Farandulera,Farandulera,single,spotify:track:0rUyfQzaE8CF6xyAu1OkS3,0.899,0.907,11.0,-5.038,0.0966,0.0926,0.0,0.093,0.903,98.028,254689.0,https://www.youtube.com/watch?v=PAR4QtJFsp0,Pailita - FARANDULERA ft. Marcianeke & Tunechikidd (PROD.BIG.CVYU),P A I L I T A -,11697946.0,86353.0,1547.0,"#Pailita #Marcianeke #Tunechikidd 

Suscríbete a mi canal: 👉 https://bit.ly/PAILITA

🎧 Escucha toda mi música en tu plataforma favorita: ONErpm.lnk.to/Pailita

Sígueme en: 
Instagram: https://www.instagram.com/pailita.k7k/ 

Escúchala en Spotify: https://open.spotify.com/album/2tHguZJHyNpd3I9ejgDNlp?si=cdZDV7UGTOqDNTqsUtj_Fg&dl_branch=1

PROD. MEZCLA Y MASTER : https://instagram.com/bigcvyu?utm_medium=copy_link

VIDEO CLIP : https://instagram.com/studi098films?utm_medium=copy_link",True,True,15682764.0,Not Found
20003,Zack Tabudlo,https://open.spotify.com/artist/67IN4cLJ7798gUapyZlmac,Pano,Pano,single,spotify:track:08MFgEQeVLF37EyZ7jcwLc,0.375,0.457,3.0,-7.018,0.0315,0.868,0.0145,0.191,0.415,174.839,254400.0,https://www.youtube.com/watch?v=aFqE80BkD_I,"Zack Tabudlo - Pano (Official Music Video), Part 1/3 of the Pano Trilogy",ZackTabudloVEVO,1101318.0,40007.0,938.0,"Listen to 'Pano' out now everywhere: https://ZackTabudlo.lnk.to/ThisIs

Don't forget to follow Zack Tabudlo on Social:
http://ZackTabudlo.lnk.to/_FB
http://ZackTabudlo.lnk.to/_IG
http://ZackTabudlo.lnk.to/_TW

Follow Zack on Spotify
https://ZackTabudlo.lnk.to/Spotify

Watch Zack Tabudlo on TikTok:
http://ZackTabudlo.lnk.to/_Tiktok

-
Pano - Zack Tabudlo

Verse 1:
oh giliw naririnig mo ba 
ang yong sarili
nakakabaliw lumalabas 
sa yong bibig

alam kong uto uto ako
alam ko na marupok
tao lang din naman 
kasi ako


Pre-chorus: 
may nararamdaman din ako
di kasi manhid na tulad mo
alam kong sanay bumitaw
ang isang tulad mo
lalayo na ba ako

Chorus:
pano naman ako
nahulog na sayo
binitawan mo lang ba talaga ako

pano naman ako
naghintay ng matagal sayo
wala lang ba talaga lahat ng yon sayo
ano na bang gagawin ko

Verse 2:
sinasadya mo ba ang lahat
o trip mo lang ba ako saktan
pagtapos kong ibigay balikat ko
pag ika'y umiiyak

ano bang tingin mo saakin
isa ba akong alipin
wala ka bang modo
anong ginawa mo
nagtiwala naman sayo

Pre-chorus:
may nararamdaman din ako
di kasi manhid na tulad mo
alam kong sanay bumitaw
ang isang tulad mo
lalayo na ba ako

Chorus:
pano naman ako
nahulog na sayo
binitawan mo lang ba talaga ako

pano naman ako
naghintay ng matagal sayo
wala lang ba talaga lahat ng yon sayo
ano na bang gagawin ko

pano naman ako
nahulog na sayo
binitawan mo lang ba talaga ako

pano naman ako
naghintay ng matagal sayo
wala lang ba talaga lahat ng yon sayo
ano na bang gagawin ko


#ZackTabudlo #Pano #ZackTabudloPano #Trilogy

Music video by Zack Tabudlo performing Pano. © 2022 Republic Records Philippines, a division of MCA Music Inc. A Universal Music Group Company

http://vevo.ly/lTOvL0",True,True,122621712.0,alternative pop
20004,Zack Tabudlo,https://open.spotify.com/artist/67IN4cLJ7798gUapyZlmac,Give Me Your Forever,Episode,album,spotify:track:4mzP5mHkRvGxdhdGdAH7EJ,0.627,0.363,8.0,-8.127,0.0291,0.279,0.0,0.0928,0.301,99.905,244800.0,https://www.youtube.com/watch?v=BKenhu5Nph4,Zack Tabudlo - Give Me Your Forever,ZackTabudloVEVO,5451550.0,119482.0,2855.0,"Listen to 'Give Me Your Forever' out now everywhere: https://zacktabudlo.lnk.to/Episode_SP

Don't forget to follow Zack Tabudlo on Social:
http://ZackTabudlo.lnk.to/_FB
http://ZackTabudlo.lnk.to/_IG
http://ZackTabudlo.lnk.to/_TW

Follow Zack on Spotify
https://ZackTabudlo.lnk.to/Spotify

Watch Zack Tabudlo on TikTok:
http://ZackTabudlo.lnk.to/_Tiktok

-
Give Me Your Forever Lyrics by Zack Tabudlo

Verse 1:
do you remember
when we were young you were always with your friends
wanted to grab your hand and run away from them
i knew that it was time to tell you how i feel

so i made a move i took your hand
my heart was beating loud like ive never felt before
you were smiling at me like you wanted more 
i think you're the one I've never seen before

Chorus:
i want you to know
i love you the most
ill always be there right by your side
cuz baby you're always in mind
just give me your forever
(give me your forever) 

i want you to know
that you'll be the one
and I'll be the guy who'll be on his knees
to say i love you
and i need you
and say I'd die for you
(just give me your forever) 

i never knew
it would be possible
for you to be with me
cuz you loved someone else back in 73'
i was so jealous seeing you with him

oh baby i know that i can treat you better back in those nights
oh you wouldn't cry from his stupid lies
oh baby i was there watching wishing you to be mine 

Chorus:
i want you to know
i love you the most
ill always be there right by your side
cuz baby you're always in mind
just give me your forever
(give me your forever) 

i want you to know
that you'll be the one
and I'll be the guy who'll be on his knees
to say i love you
and i need you
and say I'd die for you
(just give me your forever) 

Bridge:
do you remember
I was on the aisle
waiting for you babe
saw you in your gown
i was crying all my tears
i told myself that you are the one
(you are the one)

Chorus:
i want you to know
i love you the most
ill always be there right by your side
cuz baby you're always in mind
just give me your forever
(give me your forever) 

i want you to know
that you'll be the one
and I'll be the guy who'll be on his knees
to say i love you
and i need you
and say I'd die for you
(just give me your forever)

Outro:
just give me your forever
just give me your forever

#ZTEpisode #NataliaGuerrero #ZackTabudlo #ZTEpisodeMV

Music video by Zack Tabudlo performing Give Me Your Forever. © 2021 Island Records Philippines, a division of MCA Music Inc. A Universal Music Group Company

http://vevo.ly/mUjKed",True,True,87671005.0,alternative pop
20005,Zack Tabudlo,https://open.spotify.com/artist/67IN4cLJ7798gUapyZlmac,Yakap,Yakap,single,spotify:track:3h8uWt8HNyDNubPSEBgTPG,0.738,0.39,8.0,-8.437,0.0334,0.409,0.0,0.107,0.547,113.979,178947.0,https://www.youtube.com/watch?v=1OTBtlGXF3o,"Zack Tabudlo - Yakap (Official Music Video), Part 3/3 of the Pano Trilogy",ZackTabudloVEVO,666903.0,13723.0,416.0,"Listen to 'Yakap' Out Now: https://ZackTabudlo.lnk.to/Yakap

Don't forget to follow Zack Tabudlo on Social:
http://ZackTabudlo.lnk.to/_FB
http://ZackTabudlo.lnk.to/_IG
http://ZackTabudlo.lnk.to/_TW

Follow Zack on Spotify
https://ZackTabudlo.lnk.to/Spotify

Watch Zack Tabudlo on TikTok:
http://ZackTabudlo.lnk.to/_Tiktok

LYRICS:

Verse 1 
Bakit ba ako nanghihina 
tuwing nababanggit ka  
Ang puso’y nagwawala 
Giliw bakit ba nakakalunod 
ang iyong ganda 
Gusto ko lang sabihin na 

Chorus 
Yakapin mo ako 
ng mahigpit 
Wag ka ng bibitaw kahit saglit 
Ikaw na ang mahal 
Naghintay ng matagal 
Ikaw na ang aking pinagdasal 

Sabihin mo naman ang gagawin 
Wala namang ibang hihilingin 
Wala na ngang iba 
Ikaw lang nga sinta 
Mahalin mo lang ako at mamahalin kita  

Verse 2 
Sabi mo saakin dati may gusto ka pang iba 
pero alam kong nahihiya 
Hindi mo talaga matatago 
kung anong sinisigaw ng puso 
kaya wala ng makakatakas dito 

Chorus 
Yakapin mo ako 
ng mahigpit 
Wag ka ng bibitaw kahit saglit 
Ikaw na ang mahal 
Naghintay ng matagal 
Ikaw na ang aking pinagdasal 

Sabihin mo naman ang gagawin 
Wala namang ibang hihilingin 
Wala na ngang iba 
Ikaw lang nga sinta 
Mahalin mo lang ako at mamahalin kita  

#ZackTabudlo #Yakap #ZackTabudloYakap #Trilogy

Music video by Zack Tabudlo performing Yakap. © 2022 Republic Records Philippines, a division of MCA Music Inc. A Universal Music Group Company

http://vevo.ly/vaWksz",True,True,18183098.0,alternative pop
20006,Zack Tabudlo,https://open.spotify.com/artist/67IN4cLJ7798gUapyZlmac,Asan Ka Na Ba,Asan Ka Na Ba,single,spotify:track:5MYPzdIWgx3pMLRGlq2fVq,0.676,0.768,5.0,-5.695,0.0294,0.149,0.00147,0.345,0.493,105.999,241132.0,https://www.youtube.com/watch?v=yVddlaFJyxU,Zack Tabudlo - Asan Ka Na Ba,ZackTabudloVEVO,7316759.0,87234.0,2809.0,"Asan Ka Na Ba is out now on your favorite streaming platform: https://ZackTabudlo.lnk.to/AsanKaNaBa

Don't forget to follow Zack Tabudlo on Social:
http://ZackTabudlo.lnk.to/_FB
http://ZackTabudlo.lnk.to/_IG
http://ZackTabudlo.lnk.to/_TW

Follow Zack on Spotify
https://ZackTabudlo.lnk.to/Spotify

Watch Zack Tabudlo on TikTok:
http://ZackTabudlo.lnk.to/_Tiktok

-
Asan Ka Na Ba by Zack Tabudlo Lyrics:

Verse 1:
bakit lagi nalang ba ako mag isa
aasa nalang ba ako sa pantasya

Prechorus:
nasan ka na ba
maghihintay nga ba
para kong tangang
nalulungkot sa wala
kahit san tumingin 
ang daming nahuhulog
sa isat isa 
bat sakin ay wala

Chorus:
lumapit ka
asan ka na ba
wala naman akong gusto na iba
ang sakit kahit walang nananakit
naghihintay ako
hinahanap kita

Verse 2:
minsan iniisip ko 
kung panget ba ko
kasi asan na binibini’t 
habang buhay ko

di ba talaga sapat ang tulad ko
sa buhay na isang prinsesa 
na tulad mo

Prechorus:
magtitiwala ba
sa sinasabing tadhana
pano ba naman 
maniniwala
kung kahit san tumingin
ang daming nahuhulog sa
isat isa
bat sakin ay wala

Chorus:
lumapit ka
asan ka na ba
wala naman akong gusto na iba
ang sakit kahit walang nananakit
naghihintay ako
akoy nalilito

lumapit ka
asan ka na ba
hinihintay lang naman kasi kita
magpakita ka naman 
saking mata
andito lang ako
hinahanap hanap kita

Bridge:
hinahanap hanap kita
gusto ko lang masilayan
ang kislap ng yong mata
(asan ka na ba)

Chorus:
lumapit ka
asan ka na ba
wala naman akong gusto na iba
ang sakit kahit walang nananakit
naghihintay ako
akoy nalilito

lumapit ka
asan ka na ba
hinihintay lang naman kasi kita
magpakita ka naman 
saking mata
andito lang ako
hinahanap kita

#AsanKaNaBa #ZackTabudlo

Music video by Zack Tabudlo performing Asan Ka Na Ba. © 2022 Island Records Philippines, a division of MCA Music Inc. A Universal Music Group Company

http://vevo.ly/wTwDM4",True,True,48065398.0,alternative pop
20007,Zack Tabudlo,https://open.spotify.com/artist/67IN4cLJ7798gUapyZlmac,Nangangamba,Nangangamba,single,spotify:track:1dcNEEtODRVZEevQ20Cgmy,0.62,0.547,1.0,-6.772,0.0248,0.112,0.0,0.19,0.208,98.032,210355.0,https://www.youtube.com/watch?v=TyTzE8mXrm0,Zack Tabudlo - Nangangamba (Official Music Video),ZackTabudloVEVO,14887349.0,115794.0,4954.0,"Get ""Nangangamba"" out now: http://zacktabudlo.lnk.to/Nangangamba
-
Lyrics
Nangangamba, nangangamba ang yong puso
Hindi ka sigurado (Di ka sigurado)
Nalilito, nalilito ang yong utak kung tunay bang pag-ibig to
(Tunay bang pag-ibig to)
Ano ba ang problema mo
Sabihin na ang totoo
Sabihin mo na nilalaman ng puso mo
At nararamdaman nito
Kung di pa aminin ang gusto
Baka kasi mawala na ako
Nagulat ka
nagulat ka nung may kasama na kong iba
(Kasama na kong iba)
Pakipot ka
wag nang pakipot pa baka maagaw pa ng iba
(Maagaw pa ng iba)
Wala nang magbabago
Kung di mo pa aminin to
Sabihin mo na nilalaman ng puso mo
At nararamdaman nito
Kung di pa aminin ang gusto
Baka kasi mawala na ako
Ito na ang pagkakataon
Wala nang pipigil sayo
Wag ka nang mahihiya
Sabihin na ang totoo
Sabihin mo na nilalaman ng puso mo
At nararamdaman nito
Kung di pa aminin ang gusto
ohh
Sabihin mo na nilalaman ng puso mo
At nararamdaman nito
Kung di pa aminin ang gusto
Baka kasi mawala na ako
-
Follow Zack:
http://ZackTabudlo.lnk.to/_FB
http://ZackTabudlo.lnk.to/_IG
http://ZackTabudlo.lnk.to/_TW
http://ZackTabudlo.lnk.to/_Tiktok
http://ZackTabudlo.lnk.to/_YT
Follow Island Records Philippines
http://islandrecordsph.lnk.to/_FB
http://islandrecordsph.lnk.to/_IG
http://islandrecordsph.lnk.to/_Tiktok
http://islandrecordsph.lnk.to/_YT
-
Featuring: Dia Mate
Director: King Palisoc
Executive Producer: Enzo Valdez
Executive Producer: Bel Certeza
Producer: Adi Lopez
Cinematographer: Pong Ignacio
Editor: Maui Mauricio
Production Manager: Rastian Alezzi Gauna
Wardrobe Stylist: Sam Quizon
Wardrobe Assistant: Ricky Villanueva
Artist Manager: Geri Regondola
Hair & Makeup Artist: Yaj Labeo
Gaffer: Leo Radovan
AC: Allan Araya
Treadmill Operator: Dexter Blaquir
Lighting Crew: Wilfredo Santos, Jayson Tanglao, Ramcel Mendez, Bienvenido Gallano Jr.
Safety Medics: Lemart Arbolario, Simforiano “Pol” Rivera
Utility: Dinoberto Garcia
Driver: Edgardo Uchi
Storyboard Artist: Mitzi Delima
Shot on Canon R5 and RF lenses
Special thanks to: Canon Philippines, CMB Film Services Inc., 1G2D Medical Trading, and TBA Studios
Zack Tabudlo – Nangangamba Music Video. © 2020 Island Records Philippines",True,True,98646344.0,alternative pop
20008,Zack Tabudlo,https://open.spotify.com/artist/67IN4cLJ7798gUapyZlmac,Binibini,Episode,album,spotify:track:55RMhrPQYA6vLu5YMgXxFD,0.642,0.374,5.0,-10.606,0.032,0.423,1.54e-06,0.435,0.0979,129.863,221538.0,https://www.youtube.com/watch?v=DhzDmhytrTI,Zack Tabudlo - Binibini (Official Music Video),ZackTabudloVEVO,41629589.0,605461.0,22736.0,"Listen to Zack Tabudlo's ""Binibini"" out now - http://zacktabudlo.lnk.to/Binibini

Got your own ""Isayaw Mo Ako..."" moment? Share those kilig experiences now: https://zacktabudlo.lnk.to/TikTok_Binibini
---
Lyrics

Alam mo ba kung pano nahulog sayo 
Naramdaman lang bigla ng puso 
Aking sinta ikaw lang nagparamdam nito 
Kaya sabihin mo sakin 

Ang tumatakbo sa isip mo 
Kung mahal mo na rin ba ako 

Isayaw mo ako 
Sa gitna ng ulan 
Mahal ko 
Kapalit man nito'y buhay ko 
Gagawin ang lahat para sayo 
Alam kong mahal mo na rin ako 

Binibini 
Sabi mo noon sakin 
Ayaw mo pa 
Pero ang yakap ngayo'y kakaiba 

Hindi ka ba nalilito 
Totoo na bang gusto ako 
Wag ng labanan ang puso 

Alam kong mahal mo na ko 
Kung ganon halika na't wag lumayo 

Isayaw mo ako 
Sa gitna ng ulan 
Mahal ko 
Kapalit man nito'y buhay ko 
Gagawin ang lahat para sayo 
Alam kong mahal mo na rin ako oh 

(Interlude) 

Isayaw mo ako 
Sa gitna ng ulan 
Mahal ko 
Kapalit man nito'y buhay ko 
Gagawin ang lahat para sayo 
Alam kong mahal mo na rin ako oh 

Executive Producer: Island Records Philippines
Director/Producer: Dan Villegas
Associate Producer: Mick Quito
Director of Photography: Steven Evangelio
Production Designer: Alvin Francisco
Editor: Vinci Agapito
Assistant Director: Anna Velario
Production Manager: Andrea Ocampo
Art Director: Kendra Millario
Hair & Make-up Artist: Christine Dorothy Mamalio, Aryan Buccat
Stylist: Jann Eldric Mejia
Production Assistants: Eunice Helera, Wayne Forteo, Frances Villeroz
Post Production by Terminal Six Post
DI Colorist/Editor: Jan Andrei Cobey
Gaffer: Arquenedez Balicas
Camera Operator: Moore Minglana
Assistant Camera 1: Rommel Capiral
Assistant Camera 2: Daniel Reonico
Camera, Lights, Grip Rental: CineJepoy, CineJess

A&R Manager: Bel Certeza 
Creative Director: Chris Costello
Creative Supervisor: Steven Victor
Artist Manager: Geri Regondola
Marketing: Josh Lunzaga

Follow Artist: 
http://ZackTabudlo.lnk.to/_FB
http://ZackTabudlo.lnk.to/_IG
http://ZackTabudlo.lnk.to/_TW
http://ZackTabudlo.lnk.to/_Tiktok

Follow Island Records Philippines:
http://islandrecordsph.lnk.to/_FB
http://islandrecordsph.lnk.to/_IG
http://islandrecordsph.lnk.to/_Tiktok
http://islandrecordsph.lnk.to/_YT

#ZackTabudlo #SethDrea #ZTEpisodeMV #ZTEpisode 

Music video by Zack Tabudlo performing Binibini © 2021 Island Records Philippines, a Universal Music Group Company.

http://vevo.ly/Y7R4ZD",True,True,126984919.0,alternative pop
20009,Zack Tabudlo,https://open.spotify.com/artist/67IN4cLJ7798gUapyZlmac,Habang Buhay,Episode,album,spotify:track:63bmIgH9sS6sX5Sc7MetGq,0.62,0.668,9.0,-5.719,0.0305,0.088,0.0,0.362,0.183,118.013,244068.0,https://www.youtube.com/watch?v=RkX3iiI317k,Zack Tabudlo - Habang Buhay,ZackTabudloVEVO,68060269.0,577997.0,13993.0,"LISTEN to 'Habang Buhay' out now everywhere: https://ZackTabudlo.lnk.to/HabangBuhay

Don't forget to follow Zack Tabudlo on Social:
http://ZackTabudlo.lnk.to/_FB
http://ZackTabudlo.lnk.to/_IG
http://ZackTabudlo.lnk.to/_TW

Follow Zack on Spotify
https://ZackTabudlo.lnk.to/Spotify

Watch Zack Tabudlo on TikTok:
http://ZackTabudlo.lnk.to/_Tiktok

-
Habang Buhay - Zack Tabudlo Lyrics

Verse 1:
Aking sinta
ano bang meron sa iyo
pag nakikita ka na
bumabagal ang mundo

Pre chorus:
Pag ngumingiti ka
para bang may iba
pag tumitingin sakin
mapupungay mong mga mata
wala akong takas sa nakakalunod mong ganda
halika nga

Chorus:
Tignan mo lang ang aking mga mata
wag kang titingin na sa iba
akin ka na
wala ng iba

Andito ko hanggang saating pagtanda
mamahalin kita basta't pag nahulog
naka hawak ako
wag ka lang bibitaw 
habang buhay na ako'y iyo

Verse 2:
wala ng ibang
nakagawa sa akin ng ganto
kundi ikaw
nagiisang diyosa ng buhay ko

Pre Chorus :
Wag ka ng matakot
wag kang mangamba
andito ako pag ikay magisa
wala akong takas sa nakakalunod mong ganda
halika nga

Chorus:
Tignan mo lang ang aking mga mata
wag kang titingin na sa iba
akin ka na
wala ng iba

Andito ko hanggang saating pagtanda
mamahalin kita basta't pag nahulog
naka hawak ako
wag ka lang bibitaw 
habang buhay na ako'y iyo

Bridge:
Kahit ang likod mo'y kubang kuba na
kahit ang ulo mo'y puro uban na
isasayaw ka hanggang sa pikit na ang ating mga mata

Wala naman na kong hiling pa
bastat kasama ka habang buhay na
kuntento ako bastat ikaw lang kasama
ikaw kasama ko

Post Bridge:
Aking sinta
ano bang meron sa iyo
pag nakikita ka na
bumabagal ang mundo

Chorus:
Tignan mo lang ang aking mga mata
wag kang titingin na sa iba
akin ka na
wala ng iba

Andito ko hanggang saating pagtanda
mamahalin kita basta't pag nahulog
naka hawak ako
wag ka lang bibitaw 
habang buhay na ako'y iyo

Outro:
Tignan mo lang ang aking mga mata
wag kang titingin na sa iba
akin ka na
wala ng iba

-
Follow Island Records Philippines:
http://islandrecordsph.lnk.to/_FB
http://islandrecordsph.lnk.to/_IG
http://islandrecordsph.lnk.to/_Tiktok
http://islandrecordsph.lnk.to/_YT

#ZackTabudlo #CongTV #ZTEpisodeMV #ZTEpisode 
-
Music video by Zack Tabudlo performing Habang Buhay. © 2021 Island Records Philippines, a division of MCA Music Inc. A Universal Music Group Company

http://vevo.ly/VbVPMb",True,True,103725610.0,alternative pop
